location_id,location_name,month,bucket_date,accounts_start,accounts_end,deactivated_accounts,active_members,churn_rate_accounts,churn_rate_members,new_signups,source_schema
NXT-21,FL0209 - Davenport 2 (U.S 27),Jul-25,2025-07-01,0,2,0,2,,,2,mod_wash_car_wash
NXT-21,FL0209 - Davenport 2 (U.S 27),Aug-25,2025-08-01,2,3102,5,3102,250.000000000000000,250.000000000000000,3105,mod_wash_car_wash
NXT-21,FL0209 - Davenport 2 (U.S 27),Sep-25,2025-09-01,3102,3450,221,3450,7.124435847840103,7.124435847840103,476,mod_wash_car_wash
NXT-21,FL0209 - Davenport 2 (U.S 27),Oct-25,2025-10-01,3450,3730,568,3730,16.463768115942028,16.463768115942028,512,mod_wash_car_wash
NXT-21,FL0209 - Davenport 2 (U.S 27),Nov-25,2025-11-01,3730,3717,531,3717,14.235924932975871,14.235924932975871,191,mod_wash_car_wash
NXT-21,FL0209 - Davenport 2 (U.S 27),Dec-25,2025-12-01,3717,3787,611,3787,16.437987624428302,16.437987624428302,268,mod_wash_car_wash
NXT-21,FL0209 - Davenport 2 (U.S 27),Jan-26,2026-01-01,3787,3848,743,3848,19.619751782413519,19.619751782413519,430,mod_wash_car_wash
NXT-21,FL0209 - Davenport 2 (U.S 27),Feb-26,2026-02-01,3848,4003,739,4003,19.204781704781704,19.204781704781704,517,mod_wash_car_wash
NXT-21,FL0209 - Davenport 2 (U.S 27),Mar-26,2026-03-01,4001,3942,871,3942,21.769557610597350,21.769557610597350,386,mod_wash_car_wash
NXT-21,FL0209 - Davenport 2 (U.S 27),Apr-26,2026-04-01,3941,3760,780,3760,19.791930981984267,19.791930981984267,225,mod_wash_car_wash
NXT-21,FL0209 - Davenport 2 (U.S 27),May-26,2026-05-01,3760,3824,647,3824,17.207446808510638,17.207446808510638,374,mod_wash_car_wash
NXT-21,FL0209 - Davenport 2 (U.S 27),Jun-26,2026-06-01,3824,3660,456,3660,11.924686192468619,11.924686192468619,135,mod_wash_car_wash
NXT-22,FL0210 - Fort Myers (S Tamiami Trail),Aug-25,2025-08-01,0,463,0,463,,,463,mod_wash_car_wash
NXT-22,FL0210 - Fort Myers (S Tamiami Trail),Sep-25,2025-09-01,463,516,17,516,3.671706263498920,3.671706263498920,63,mod_wash_car_wash
NXT-22,FL0210 - Fort Myers (S Tamiami Trail),Oct-25,2025-10-01,516,595,72,595,13.953488372093023,13.953488372093023,107,mod_wash_car_wash
NXT-22,FL0210 - Fort Myers (S Tamiami Trail),Nov-25,2025-11-01,595,636,76,636,12.773109243697478,12.773109243697478,87,mod_wash_car_wash
NXT-22,FL0210 - Fort Myers (S Tamiami Trail),Dec-25,2025-12-01,636,664,88,664,13.836477987421383,13.836477987421383,86,mod_wash_car_wash
NXT-22,FL0210 - Fort Myers (S Tamiami Trail),Jan-26,2026-01-01,664,710,84,710,12.650602409638554,12.650602409638554,105,mod_wash_car_wash
NXT-22,FL0210 - Fort Myers (S Tamiami Trail),Feb-26,2026-02-01,710,757,111,757,15.633802816901408,15.633802816901408,114,mod_wash_car_wash
NXT-22,FL0210 - Fort Myers (S Tamiami Trail),Mar-26,2026-03-01,757,770,151,770,19.947159841479524,19.947159841479524,136,mod_wash_car_wash
NXT-22,FL0210 - Fort Myers (S Tamiami Trail),Apr-26,2026-04-01,770,744,180,744,23.376623376623376,23.376623376623376,108,mod_wash_car_wash
NXT-22,FL0210 - Fort Myers (S Tamiami Trail),May-26,2026-05-01,744,684,123,684,16.532258064516129,16.532258064516129,37,mod_wash_car_wash
NXT-22,FL0210 - Fort Myers (S Tamiami Trail),Jun-26,2026-06-01,684,647,84,647,12.280701754385964,12.280701754385964,20,mod_wash_car_wash
NXT-23,FL0213 - St. Petersburg (40th Ave N),Aug-25,2025-08-01,0,705,4,705,,,708,mod_wash_car_wash
NXT-23,FL0213 - St. Petersburg (40th Ave N),Sep-25,2025-09-01,705,778,52,778,7.375886524822695,7.375886524822695,108,mod_wash_car_wash
NXT-23,FL0213 - St. Petersburg (40th Ave N),Oct-25,2025-10-01,778,844,119,844,15.295629820051413,15.295629820051413,102,mod_wash_car_wash
NXT-23,FL0213 - St. Petersburg (40th Ave N),Nov-25,2025-11-01,844,831,153,831,18.127962085308056,18.127962085308056,44,mod_wash_car_wash
NXT-23,FL0213 - St. Petersburg (40th Ave N),Dec-25,2025-12-01,831,854,118,854,14.199759326113116,14.199759326113116,46,mod_wash_car_wash
NXT-23,FL0213 - St. Petersburg (40th Ave N),Jan-26,2026-01-01,854,904,119,904,13.934426229508196,13.934426229508196,68,mod_wash_car_wash
NXT-23,FL0213 - St. Petersburg (40th Ave N),Feb-26,2026-02-01,904,952,126,952,13.938053097345132,13.938053097345132,80,mod_wash_car_wash
NXT-23,FL0213 - St. Petersburg (40th Ave N),Mar-26,2026-03-01,952,1066,154,1066,16.176470588235294,16.176470588235294,144,mod_wash_car_wash
NXT-23,FL0213 - St. Petersburg (40th Ave N),Apr-26,2026-04-01,1066,1040,191,1040,17.917448405253283,17.917448405253283,56,mod_wash_car_wash
NXT-23,FL0213 - St. Petersburg (40th Ave N),May-26,2026-05-01,1040,1012,142,1012,13.653846153846153,13.653846153846153,27,mod_wash_car_wash
NXT-23,FL0213 - St. Petersburg (40th Ave N),Jun-26,2026-06-01,1012,991,96,991,9.486166007905138,9.486166007905138,17,mod_wash_car_wash
NXT-24,FL0217 - Daytona Beach (Beville),Aug-25,2025-08-01,0,1084,5,1084,,,1089,mod_wash_car_wash
NXT-24,FL0217 - Daytona Beach (Beville),Sep-25,2025-09-01,1084,1239,91,1239,8.394833948339483,8.394833948339483,205,mod_wash_car_wash
NXT-24,FL0217 - Daytona Beach (Beville),Oct-25,2025-10-01,1239,1348,200,1348,16.142050040355125,16.142050040355125,187,mod_wash_car_wash
NXT-24,FL0217 - Daytona Beach (Beville),Nov-25,2025-11-01,1348,1310,220,1310,16.320474777448071,16.320474777448071,62,mod_wash_car_wash
NXT-24,FL0217 - Daytona Beach (Beville),Dec-25,2025-12-01,1310,1323,251,1323,19.160305343511450,19.160305343511450,119,mod_wash_car_wash
NXT-24,FL0217 - Daytona Beach (Beville),Jan-26,2026-01-01,1323,1378,266,1378,20.105820105820105,20.105820105820105,178,mod_wash_car_wash
NXT-24,FL0217 - Daytona Beach (Beville),Feb-26,2026-02-01,1378,1306,286,1306,20.754716981132075,20.754716981132075,100,mod_wash_car_wash
NXT-24,FL0217 - Daytona Beach (Beville),Mar-26,2026-03-01,1306,1279,247,1279,18.912710566615620,18.912710566615620,93,mod_wash_car_wash
NXT-24,FL0217 - Daytona Beach (Beville),Apr-26,2026-04-01,1279,1256,259,1256,20.250195465207193,20.250195465207193,105,mod_wash_car_wash
NXT-24,FL0217 - Daytona Beach (Beville),May-26,2026-05-01,1256,1186,230,1186,18.312101910828025,18.312101910828025,54,mod_wash_car_wash
NXT-24,FL0217 - Daytona Beach (Beville),Jun-26,2026-06-01,1186,1159,135,1159,11.382799325463743,11.382799325463743,46,mod_wash_car_wash
NXT-25,FL0222 - Orlando (Mission Bay),Aug-25,2025-08-01,0,239,0,239,,,239,mod_wash_car_wash
NXT-25,FL0222 - Orlando (Mission Bay),Sep-25,2025-09-01,239,288,17,288,7.112970711297071,7.112970711297071,55,mod_wash_car_wash
NXT-25,FL0222 - Orlando (Mission Bay),Oct-25,2025-10-01,288,327,52,327,18.055555555555555,18.055555555555555,61,mod_wash_car_wash
NXT-25,FL0222 - Orlando (Mission Bay),Nov-25,2025-11-01,327,364,48,364,14.678899082568807,14.678899082568807,54,mod_wash_car_wash
NXT-25,FL0222 - Orlando (Mission Bay),Dec-25,2025-12-01,364,369,79,369,21.703296703296703,21.703296703296703,55,mod_wash_car_wash
NXT-25,FL0222 - Orlando (Mission Bay),Jan-26,2026-01-01,369,369,94,369,25.474254742547425,25.474254742547425,59,mod_wash_car_wash
NXT-25,FL0222 - Orlando (Mission Bay),Feb-26,2026-02-01,369,373,100,373,27.100271002710027,27.100271002710027,70,mod_wash_car_wash
NXT-25,FL0222 - Orlando (Mission Bay),Mar-26,2026-03-01,373,426,106,426,28.418230563002680,28.418230563002680,122,mod_wash_car_wash
NXT-25,FL0222 - Orlando (Mission Bay),Apr-26,2026-04-01,425,424,119,424,28.000000000000000,28.000000000000000,83,mod_wash_car_wash
NXT-25,FL0222 - Orlando (Mission Bay),May-26,2026-05-01,424,416,101,416,23.820754716981132,23.820754716981132,44,mod_wash_car_wash
NXT-25,FL0222 - Orlando (Mission Bay),Jun-26,2026-06-01,416,409,57,409,13.701923076923076,13.701923076923076,24,mod_wash_car_wash
NXT-26,FL0232-Clearwater (E Bay),Aug-25,2025-08-01,0,1539,5,1539,,,1542,mod_wash_car_wash
NXT-26,FL0232-Clearwater (E Bay),Sep-25,2025-09-01,1539,1769,138,1769,8.966861598440545,8.966861598440545,310,mod_wash_car_wash
NXT-26,FL0232-Clearwater (E Bay),Oct-25,2025-10-01,1769,1784,188,1784,10.627473148671565,10.627473148671565,84,mod_wash_car_wash
NXT-26,FL0232-Clearwater (E Bay),Nov-25,2025-11-01,1784,1768,182,1768,10.201793721973094,10.201793721973094,48,mod_wash_car_wash
NXT-26,FL0232-Clearwater (E Bay),Dec-25,2025-12-01,1768,1778,196,1778,11.085972850678733,11.085972850678733,71,mod_wash_car_wash
NXT-26,FL0232-Clearwater (E Bay),Jan-26,2026-01-01,1778,1775,201,1775,11.304836895388076,11.304836895388076,77,mod_wash_car_wash
NXT-26,FL0232-Clearwater (E Bay),Feb-26,2026-02-01,1775,1750,197,1750,11.098591549295774,11.098591549295774,84,mod_wash_car_wash
NXT-26,FL0232-Clearwater (E Bay),Mar-26,2026-03-01,1749,1792,200,1792,11.435105774728416,11.435105774728416,94,mod_wash_car_wash
NXT-26,FL0232-Clearwater (E Bay),Apr-26,2026-04-01,1792,1717,261,1717,14.564732142857142,14.564732142857142,63,mod_wash_car_wash
NXT-26,FL0232-Clearwater (E Bay),May-26,2026-05-01,1717,1671,207,1671,12.055911473500291,12.055911473500291,42,mod_wash_car_wash
NXT-26,FL0232-Clearwater (E Bay),Jun-26,2026-06-01,1671,1646,130,1646,7.779772591262716,7.779772591262716,34,mod_wash_car_wash
NXT-27,FL0233-Pinellas Park (49th N),Aug-25,2025-08-01,0,1968,5,1968,,,1972,mod_wash_car_wash
NXT-27,FL0233-Pinellas Park (49th N),Sep-25,2025-09-01,1968,2176,66,2176,3.353658536585365,3.353658536585365,250,mod_wash_car_wash
NXT-27,FL0233-Pinellas Park (49th N),Oct-25,2025-10-01,2176,2290,184,2290,8.455882352941176,8.455882352941176,185,mod_wash_car_wash
NXT-27,FL0233-Pinellas Park (49th N),Nov-25,2025-11-01,2290,2350,196,2350,8.558951965065502,8.558951965065502,133,mod_wash_car_wash
NXT-27,FL0233-Pinellas Park (49th N),Dec-25,2025-12-01,2350,2354,245,2354,10.425531914893617,10.425531914893617,123,mod_wash_car_wash
NXT-27,FL0233-Pinellas Park (49th N),Jan-26,2026-01-01,2354,2425,269,2425,11.427357689039932,11.427357689039932,198,mod_wash_car_wash
NXT-27,FL0233-Pinellas Park (49th N),Feb-26,2026-02-01,2425,2467,293,2467,12.082474226804123,12.082474226804123,197,mod_wash_car_wash
NXT-27,FL0233-Pinellas Park (49th N),Mar-26,2026-03-01,2467,2703,319,2703,12.930685042561815,12.930685042561815,358,mod_wash_car_wash
NXT-27,FL0233-Pinellas Park (49th N),Apr-26,2026-04-01,2703,2609,387,2609,14.317425083240843,14.317425083240843,135,mod_wash_car_wash
NXT-27,FL0233-Pinellas Park (49th N),May-26,2026-05-01,2609,2547,317,2547,12.150249137600613,12.150249137600613,84,mod_wash_car_wash
NXT-27,FL0233-Pinellas Park (49th N),Jun-26,2026-06-01,2547,2468,198,2468,7.773851590106007,7.773851590106007,39,mod_wash_car_wash
NXT-28,FL0234-St. Petersburg (22nd Ave N),Jul-25,2025-07-01,0,1,0,1,,,1,mod_wash_car_wash
NXT-28,FL0234-St. Petersburg (22nd Ave N),Aug-25,2025-08-01,1,3141,1,3141,100.000000000000000,100.000000000000000,3141,mod_wash_car_wash
NXT-28,FL0234-St. Petersburg (22nd Ave N),Sep-25,2025-09-01,3141,3403,164,3403,5.221267112384590,5.221267112384590,370,mod_wash_car_wash
NXT-28,FL0234-St. Petersburg (22nd Ave N),Oct-25,2025-10-01,3403,3602,336,3602,9.873640905083749,9.873640905083749,317,mod_wash_car_wash
NXT-28,FL0234-St. Petersburg (22nd Ave N),Nov-25,2025-11-01,3602,3595,321,3595,8.911715713492504,8.911715713492504,147,mod_wash_car_wash
NXT-28,FL0234-St. Petersburg (22nd Ave N),Dec-25,2025-12-01,3595,3534,342,3534,9.513212795549374,9.513212795549374,106,mod_wash_car_wash
NXT-28,FL0234-St. Petersburg (22nd Ave N),Jan-26,2026-01-01,3534,3427,401,3427,11.346915676287492,11.346915676287492,109,mod_wash_car_wash
NXT-28,FL0234-St. Petersburg (22nd Ave N),Feb-26,2026-02-01,3427,3428,261,3428,7.615990662386927,7.615990662386927,134,mod_wash_car_wash
NXT-28,FL0234-St. Petersburg (22nd Ave N),Mar-26,2026-03-01,3427,3494,300,3494,8.754012255617157,8.754012255617157,169,mod_wash_car_wash
NXT-28,FL0234-St. Petersburg (22nd Ave N),Apr-26,2026-04-01,3494,3446,333,3446,9.530623926731539,9.530623926731539,125,mod_wash_car_wash
NXT-28,FL0234-St. Petersburg (22nd Ave N),May-26,2026-05-01,3445,3359,351,3359,10.188679245283018,10.188679245283018,75,mod_wash_car_wash
NXT-28,FL0234-St. Petersburg (22nd Ave N),Jun-26,2026-06-01,3359,3298,234,3298,6.966359035427210,6.966359035427210,58,mod_wash_car_wash
NXT-29,FL0203 - PlantCity,Jun-25,2025-06-01,0,1,0,1,,,1,mod_wash_car_wash
NXT-29,FL0203 - PlantCity,Jul-25,2025-07-01,1,1,0,1,0E-15,0E-15,0,mod_wash_car_wash
NXT-29,FL0203 - PlantCity,Aug-25,2025-08-01,1,3470,102,3470,10200.000000000000000,10200.000000000000000,3570,mod_wash_car_wash
NXT-29,FL0203 - PlantCity,Sep-25,2025-09-01,3470,3963,170,3963,4.899135446685878,4.899135446685878,465,mod_wash_car_wash
NXT-29,FL0203 - PlantCity,Oct-25,2025-10-01,3963,4370,444,4370,11.203633610900832,11.203633610900832,572,mod_wash_car_wash
NXT-29,FL0203 - PlantCity,Nov-25,2025-11-01,4370,4433,450,4433,10.297482837528604,10.297482837528604,264,mod_wash_car_wash
NXT-29,FL0203 - PlantCity,Dec-25,2025-12-01,4433,4471,527,4471,11.888111888111888,11.888111888111888,311,mod_wash_car_wash
NXT-29,FL0203 - PlantCity,Jan-26,2026-01-01,4471,4366,659,4366,14.739431894430776,14.739431894430776,365,mod_wash_car_wash
NXT-29,FL0203 - PlantCity,Feb-26,2026-02-01,4366,4387,596,4387,13.650939074667888,13.650939074667888,427,mod_wash_car_wash
NXT-29,FL0203 - PlantCity,Mar-26,2026-03-01,4387,4527,526,4527,11.989970366993389,11.989970366993389,476,mod_wash_car_wash
NXT-29,FL0203 - PlantCity,Apr-26,2026-04-01,4527,4672,647,4672,14.292025624033576,14.292025624033576,481,mod_wash_car_wash
NXT-29,FL0203 - PlantCity,May-26,2026-05-01,4672,4816,692,4816,14.811643835616438,14.811643835616438,500,mod_wash_car_wash
NXT-29,FL0203 - PlantCity,Jun-26,2026-06-01,4816,4773,444,4773,9.219269102990033,9.219269102990033,209,mod_wash_car_wash
NXT-3,TN0802-Chattanooga (Brainerd),Jun-25,2025-06-01,0,1368,0,1368,,,1368,mod_wash_car_wash
NXT-3,TN0802-Chattanooga (Brainerd),Jul-25,2025-07-01,1368,1458,2,1458,0.146198830409356,0.146198830409356,92,mod_wash_car_wash
NXT-3,TN0802-Chattanooga (Brainerd),Aug-25,2025-08-01,1458,1767,116,1767,7.956104252400548,7.956104252400548,352,mod_wash_car_wash
NXT-3,TN0802-Chattanooga (Brainerd),Sep-25,2025-09-01,1767,1840,227,1840,12.846632710809281,12.846632710809281,167,mod_wash_car_wash
NXT-3,TN0802-Chattanooga (Brainerd),Oct-25,2025-10-01,1840,1831,245,1831,13.315217391304347,13.315217391304347,99,mod_wash_car_wash
NXT-3,TN0802-Chattanooga (Brainerd),Nov-25,2025-11-01,1831,1848,228,1848,12.452211906062261,12.452211906062261,85,mod_wash_car_wash
NXT-3,TN0802-Chattanooga (Brainerd),Dec-25,2025-12-01,1848,1875,286,1875,15.476190476190476,15.476190476190476,153,mod_wash_car_wash
NXT-3,TN0802-Chattanooga (Brainerd),Jan-26,2026-01-01,1875,1812,362,1812,19.306666666666666,19.306666666666666,149,mod_wash_car_wash
NXT-3,TN0802-Chattanooga (Brainerd),Feb-26,2026-02-01,1812,2031,311,2031,17.163355408388520,17.163355408388520,324,mod_wash_car_wash
NXT-3,TN0802-Chattanooga (Brainerd),Mar-26,2026-03-01,2031,2185,357,2185,17.577548005908419,17.577548005908419,276,mod_wash_car_wash
NXT-3,TN0802-Chattanooga (Brainerd),Apr-26,2026-04-01,2185,2115,439,2115,20.091533180778032,20.091533180778032,141,mod_wash_car_wash
NXT-3,TN0802-Chattanooga (Brainerd),May-26,2026-05-01,2115,2081,348,2081,16.453900709219858,16.453900709219858,112,mod_wash_car_wash
NXT-3,TN0802-Chattanooga (Brainerd),Jun-26,2026-06-01,2081,2116,243,2116,11.677078327727054,11.677078327727054,145,mod_wash_car_wash
NXT-30,FL0205 - Port Charlotte,Aug-25,2025-08-01,0,2009,59,2009,,,2068,mod_wash_car_wash
NXT-30,FL0205 - Port Charlotte,Sep-25,2025-09-01,2009,2474,174,2474,8.661025385764061,8.661025385764061,522,mod_wash_car_wash
NXT-30,FL0205 - Port Charlotte,Oct-25,2025-10-01,2474,2572,247,2572,9.983831851253031,9.983831851253031,219,mod_wash_car_wash
NXT-30,FL0205 - Port Charlotte,Nov-25,2025-11-01,2572,2671,224,2671,8.709175738724727,8.709175738724727,198,mod_wash_car_wash
NXT-30,FL0205 - Port Charlotte,Dec-25,2025-12-01,2671,2753,308,2753,11.531261699737925,11.531261699737925,210,mod_wash_car_wash
NXT-30,FL0205 - Port Charlotte,Jan-26,2026-01-01,2753,2815,404,2815,14.674900108972030,14.674900108972030,301,mod_wash_car_wash
NXT-30,FL0205 - Port Charlotte,Feb-26,2026-02-01,2815,2920,398,2920,14.138543516873889,14.138543516873889,305,mod_wash_car_wash
NXT-30,FL0205 - Port Charlotte,Mar-26,2026-03-01,2919,2941,427,2941,14.628297362110311,14.628297362110311,256,mod_wash_car_wash
NXT-30,FL0205 - Port Charlotte,Apr-26,2026-04-01,2941,2947,440,2947,14.960897653859231,14.960897653859231,228,mod_wash_car_wash
NXT-30,FL0205 - Port Charlotte,May-26,2026-05-01,2947,2976,402,2976,13.640990838140481,13.640990838140481,237,mod_wash_car_wash
NXT-30,FL0205 - Port Charlotte,Jun-26,2026-06-01,2976,2973,237,2973,7.963709677419354,7.963709677419354,125,mod_wash_car_wash
NXT-31,FL0207 - Brandon,Jun-25,2025-06-01,0,1,0,1,,,1,mod_wash_car_wash
NXT-31,FL0207 - Brandon,Jul-25,2025-07-01,1,1,0,1,0E-15,0E-15,0,mod_wash_car_wash
NXT-31,FL0207 - Brandon,Aug-25,2025-08-01,1,3079,110,3079,11000.000000000000000,11000.000000000000000,3185,mod_wash_car_wash
NXT-31,FL0207 - Brandon,Sep-25,2025-09-01,3079,3737,255,3737,8.281909710945112,8.281909710945112,676,mod_wash_car_wash
NXT-31,FL0207 - Brandon,Oct-25,2025-10-01,3737,4056,245,4056,6.556061011506556,6.556061011506556,410,mod_wash_car_wash
NXT-31,FL0207 - Brandon,Nov-25,2025-11-01,4056,4276,314,4276,7.741617357001972,7.741617357001972,444,mod_wash_car_wash
NXT-31,FL0207 - Brandon,Dec-25,2025-12-01,4276,4314,379,4314,8.863423760523854,8.863423760523854,289,mod_wash_car_wash
NXT-31,FL0207 - Brandon,Jan-26,2026-01-01,4314,4266,519,4266,12.030598052851182,12.030598052851182,355,mod_wash_car_wash
NXT-31,FL0207 - Brandon,Feb-26,2026-02-01,4266,4292,545,4292,12.775433661509610,12.775433661509610,450,mod_wash_car_wash
NXT-31,FL0207 - Brandon,Mar-26,2026-03-01,4291,4377,534,4377,12.444651596364483,12.444651596364483,473,mod_wash_car_wash
NXT-31,FL0207 - Brandon,Apr-26,2026-04-01,4377,4325,537,4325,12.268677176148046,12.268677176148046,257,mod_wash_car_wash
NXT-31,FL0207 - Brandon,May-26,2026-05-01,4324,4308,503,4308,11.632747456059204,11.632747456059204,232,mod_wash_car_wash
NXT-31,FL0207 - Brandon,Jun-26,2026-06-01,4307,4274,317,4274,7.360111446482470,7.360111446482470,176,mod_wash_car_wash
NXT-32,FL0208 - Tampa (S Falkenburg),Aug-25,2025-08-01,0,1005,31,1005,,,1033,mod_wash_car_wash
NXT-32,FL0208 - Tampa (S Falkenburg),Sep-25,2025-09-01,1005,1220,130,1220,12.935323383084577,12.935323383084577,272,mod_wash_car_wash
NXT-32,FL0208 - Tampa (S Falkenburg),Oct-25,2025-10-01,1220,1231,180,1231,14.754098360655737,14.754098360655737,109,mod_wash_car_wash
NXT-32,FL0208 - Tampa (S Falkenburg),Nov-25,2025-11-01,1231,1272,188,1272,15.272136474411047,15.272136474411047,84,mod_wash_car_wash
NXT-32,FL0208 - Tampa (S Falkenburg),Dec-25,2025-12-01,1272,1268,211,1268,16.588050314465408,16.588050314465408,59,mod_wash_car_wash
NXT-32,FL0208 - Tampa (S Falkenburg),Jan-26,2026-01-01,1268,1338,240,1338,18.927444794952681,18.927444794952681,139,mod_wash_car_wash
NXT-32,FL0208 - Tampa (S Falkenburg),Feb-26,2026-02-01,1338,1453,269,1453,20.104633781763826,20.104633781763826,227,mod_wash_car_wash
NXT-32,FL0208 - Tampa (S Falkenburg),Mar-26,2026-03-01,1453,1759,342,1759,23.537508602890571,23.537508602890571,476,mod_wash_car_wash
NXT-32,FL0208 - Tampa (S Falkenburg),Apr-26,2026-04-01,1759,1800,505,1800,28.709494030699260,28.709494030699260,334,mod_wash_car_wash
NXT-32,FL0208 - Tampa (S Falkenburg),May-26,2026-05-01,1799,1864,428,1864,23.790994997220678,23.790994997220678,236,mod_wash_car_wash
NXT-32,FL0208 - Tampa (S Falkenburg),Jun-26,2026-06-01,1863,1886,290,1886,15.566290928609769,15.566290928609769,163,mod_wash_car_wash
NXT-33,FL0216 - Tampa (Ehrlich Rd),Aug-25,2025-08-01,0,2781,49,2781,,,2825,mod_wash_car_wash
NXT-33,FL0216 - Tampa (Ehrlich Rd),Sep-25,2025-09-01,2781,3105,159,3105,5.717367853290183,5.717367853290183,389,mod_wash_car_wash
NXT-33,FL0216 - Tampa (Ehrlich Rd),Oct-25,2025-10-01,3105,3389,373,3389,12.012882447665056,12.012882447665056,422,mod_wash_car_wash
NXT-33,FL0216 - Tampa (Ehrlich Rd),Nov-25,2025-11-01,3389,3443,378,3443,11.153732664502803,11.153732664502803,201,mod_wash_car_wash
NXT-33,FL0216 - Tampa (Ehrlich Rd),Dec-25,2025-12-01,3443,3399,389,3399,11.298286378158582,11.298286378158582,127,mod_wash_car_wash
NXT-33,FL0216 - Tampa (Ehrlich Rd),Jan-26,2026-01-01,3399,3285,429,3285,12.621359223300970,12.621359223300970,121,mod_wash_car_wash
NXT-33,FL0216 - Tampa (Ehrlich Rd),Feb-26,2026-02-01,3285,3297,342,3297,10.410958904109589,10.410958904109589,173,mod_wash_car_wash
NXT-33,FL0216 - Tampa (Ehrlich Rd),Mar-26,2026-03-01,3298,3401,308,3401,9.338993329290479,9.338993329290479,220,mod_wash_car_wash
NXT-33,FL0216 - Tampa (Ehrlich Rd),Apr-26,2026-04-01,3401,3464,326,3464,9.585416054101734,9.585416054101734,192,mod_wash_car_wash
NXT-33,FL0216 - Tampa (Ehrlich Rd),May-26,2026-05-01,3464,3437,344,3437,9.930715935334872,9.930715935334872,134,mod_wash_car_wash
NXT-33,FL0216 - Tampa (Ehrlich Rd),Jun-26,2026-06-01,3437,3422,216,3422,6.284550480069828,6.284550480069828,91,mod_wash_car_wash
NXT-34,FL0235 - Dunedin (Main),Jul-25,2025-07-01,0,1,0,1,,,1,mod_wash_car_wash
NXT-34,FL0235 - Dunedin (Main),Aug-25,2025-08-01,1,873,628,873,62800.000000000000000,62800.000000000000000,1492,mod_wash_car_wash
NXT-34,FL0235 - Dunedin (Main),Sep-25,2025-09-01,873,1756,145,1756,16.609392898052691,16.609392898052691,264,mod_wash_car_wash
NXT-34,FL0235 - Dunedin (Main),Oct-25,2025-10-01,1756,1822,204,1822,11.617312072892938,11.617312072892938,139,mod_wash_car_wash
NXT-34,FL0235 - Dunedin (Main),Nov-25,2025-11-01,1822,1889,163,1889,8.946212952799121,8.946212952799121,136,mod_wash_car_wash
NXT-34,FL0235 - Dunedin (Main),Dec-25,2025-12-01,1889,1931,150,1931,7.940709370037056,7.940709370037056,98,mod_wash_car_wash
NXT-34,FL0235 - Dunedin (Main),Jan-26,2026-01-01,1931,1938,212,1938,10.978767477990678,10.978767477990678,105,mod_wash_car_wash
NXT-34,FL0235 - Dunedin (Main),Feb-26,2026-02-01,1938,1986,197,1986,10.165118679050567,10.165118679050567,121,mod_wash_car_wash
NXT-34,FL0235 - Dunedin (Main),Mar-26,2026-03-01,1986,2088,179,2088,9.013091641490433,9.013091641490433,157,mod_wash_car_wash
NXT-34,FL0235 - Dunedin (Main),Apr-26,2026-04-01,2088,2035,249,2035,11.925287356321839,11.925287356321839,94,mod_wash_car_wash
NXT-34,FL0235 - Dunedin (Main),May-26,2026-05-01,2035,1941,287,1941,14.103194103194103,14.103194103194103,95,mod_wash_car_wash
NXT-34,FL0235 - Dunedin (Main),Jun-26,2026-06-01,1941,1885,163,1885,8.397733127253992,8.397733127253992,41,mod_wash_car_wash
NXT-35,NJ0401 - Millville,Sep-25,2025-09-01,0,2619,8,2619,,,2626,mod_wash_car_wash
NXT-35,NJ0401 - Millville,Oct-25,2025-10-01,2619,2795,104,2795,3.970981290568919,3.970981290568919,237,mod_wash_car_wash
NXT-35,NJ0401 - Millville,Nov-25,2025-11-01,2795,2965,335,2965,11.985688729874776,11.985688729874776,298,mod_wash_car_wash
NXT-35,NJ0401 - Millville,Dec-25,2025-12-01,2965,2851,431,2851,14.536256323777403,14.536256323777403,47,mod_wash_car_wash
NXT-35,NJ0401 - Millville,Jan-26,2026-01-01,2851,2571,589,2571,20.659417748158540,20.659417748158540,66,mod_wash_car_wash
NXT-35,NJ0401 - Millville,Feb-26,2026-02-01,2571,2531,394,2531,15.324776351614157,15.324776351614157,140,mod_wash_car_wash
NXT-35,NJ0401 - Millville,Mar-26,2026-03-01,2531,2477,382,2477,15.092848676412485,15.092848676412485,130,mod_wash_car_wash
NXT-35,NJ0401 - Millville,Apr-26,2026-04-01,2477,2452,364,2452,14.695195801372628,14.695195801372628,127,mod_wash_car_wash
NXT-35,NJ0401 - Millville,May-26,2026-05-01,2451,2409,391,2409,15.952672378620971,15.952672378620971,111,mod_wash_car_wash
NXT-35,NJ0401 - Millville,Jun-26,2026-06-01,2408,2395,249,2395,10.340531561461794,10.340531561461794,72,mod_wash_car_wash
NXT-36,NJ0402 - Sicklerville (New Brooklyn Erial),Jun-25,2025-06-01,0,1,0,1,,,1,mod_wash_car_wash
NXT-36,NJ0402 - Sicklerville (New Brooklyn Erial),Jul-25,2025-07-01,1,1,0,1,0E-15,0E-15,0,mod_wash_car_wash
NXT-36,NJ0402 - Sicklerville (New Brooklyn Erial),Aug-25,2025-08-01,1,3,0,3,0E-15,0E-15,2,mod_wash_car_wash
