client_name,client_id,site_id,year,month,mem_purchase_count,mem_wash_count,mem_revenue,ret_wash_count,ret_revenue,ASP_mem,ASP_ret,mem_revenue_pct,mem_count_pct,client_id_1,active,timezone,address1,state,postal_code,region
Jules Car Wash,kazbour_000007,1,2024,5,1277,3552,60476.75,5030,35499.50,17.03,7.06,63.01,41.39,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2024,6,1280,2908,60408.26,3090,18083.58,20.77,5.85,76.96,48.48,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2024,7,1264,2585,59358.50,2669,13227.50,22.96,4.96,81.78,49.2,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2024,8,1256,2645,59285.63,3256,18459.51,22.41,5.67,76.26,44.82,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2024,9,1240,2478,59032.47,2915,16898.55,23.82,5.8,77.74,45.95,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2024,10,1251,2476,59451.29,4001,24899.69,24.01,6.22,70.48,38.23,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2024,11,1255,2957,59553.84,4638,30495.72,20.14,6.58,66.13,38.93,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2024,12,1264,2861,59765.69,4181,27465.44,20.89,6.57,68.51,40.63,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2025,1,1247,2497,60251.58,2932,17415.82,24.13,5.94,77.58,45.99,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2025,2,1280,2866,63009.97,4189,26520.38,21.99,6.33,70.38,40.62,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2025,3,1310,3284,63025.48,3848,23887.71,19.19,6.21,72.52,46.05,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2025,4,1279,2895,63310.98,3592,20242.49,21.87,5.64,75.77,44.63,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2025,5,1261,2983,63088.96,3173,19618.77,21.15,6.18,76.28,48.46,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2025,6,1247,2738,62246.40,2600,14134.80,22.73,5.44,81.49,51.29,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2025,7,1232,2755,61742.67,3020,17753.62,22.41,5.88,77.67,47.71,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2025,8,1281,2593,63073.80,2524,15020.69,24.32,5.95,80.77,50.67,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2025,9,1287,2880,62375.61,3060,18006.63,21.66,5.88,77.6,48.48,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2025,10,1300,3401,64412.31,4009,24644.54,18.94,6.15,72.33,45.9,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2025,11,1306,3289,65597.10,4214,26947.01,19.94,6.39,70.88,43.84,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2025,12,1299,2927,65904.12,3613,22726.08,22.52,6.29,74.36,44.76,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2026,1,1277,2825,63928.65,3067,19941.84,22.63,6.5,76.22,47.95,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2026,2,1292,2844,68444.42,3155,20616.27,24.07,6.53,76.85,47.41,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2026,3,1324,3679,67179.91,3995,25176.00,18.26,6.3,72.74,47.94,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2026,4,1340,3671,69460.29,3962,25799.56,18.92,6.51,72.92,48.09,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,1,2026,5,1384,4081,70024.98,3939,29484.12,17.16,7.49,70.37,50.89,kazbour_000007,1,America/New_York,10060 US-301,FL,33569,South
Jules Car Wash,kazbour_000007,2,2020,1,55,871,2543.34,4965,23505.72,2.92,4.73,9.76,14.92,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2020,2,59,1005,2352.41,4449,21594.49,2.34,4.85,9.82,18.43,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2020,3,56,1110,2135.44,5069,31952.87,1.92,6.3,6.26,17.96,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2020,4,29,454,931.71,1495,16952.51,2.05,11.34,5.21,23.29,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2020,5,80,1168,3250.20,4368,34029.46,2.78,7.79,8.72,21.1,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2020,6,66,1035,3016.34,3420,16355.70,2.91,4.78,15.57,23.23,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2020,7,62,1111,2784.38,3017,13064.31,2.51,4.33,17.57,26.91,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2020,8,59,1072,3018.19,2812,11374.71,2.82,4.05,20.97,27.6,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2020,9,63,1123,2661.37,3176,14432.26,2.37,4.54,15.57,26.12,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2020,10,69,1287,2904.31,3633,17292.75,2.26,4.76,14.38,26.16,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2020,11,57,1112,2434.43,2799,13220.85,2.19,4.72,15.55,28.43,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2020,12,46,1167,2118.54,3169,14634.97,1.82,4.62,12.65,26.91,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2021,1,53,1147,2285.47,3752,18045.97,1.99,4.81,11.24,23.41,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2021,2,65,1197,2648.32,3585,18758.47,2.21,5.23,12.37,25.03,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2021,3,111,1784,4712.89,6324,36277.82,2.64,5.74,11.5,22.0,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2021,4,72,1551,3251.28,4106,19582.33,2.1,4.77,14.24,27.42,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2021,5,98,1922,4233.02,6270,33573.55,2.2,5.35,11.2,23.46,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2021,6,60,1285,2693.29,2642,11814.01,2.1,4.47,18.57,32.72,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2021,7,61,1389,2719.39,3137,14444.16,1.96,4.6,15.84,30.69,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2021,8,63,1543,3562.04,3312,15422.16,2.31,4.66,18.76,31.78,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2021,9,220,1373,9910.80,3282,14616.09,7.22,4.45,40.41,29.5,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2021,10,538,1688,23810.40,4750,22527.01,14.11,4.74,51.38,26.22,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2021,11,552,1421,23758.19,3494,16758.17,16.72,4.8,58.64,28.91,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2021,12,587,1836,26070.02,5020,26880.97,14.2,5.35,49.23,26.78,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2022,1,589,1615,26273.11,3889,21412.88,16.27,5.51,55.1,29.34,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2022,2,602,1627,27127.98,4313,21795.28,16.67,5.05,55.45,27.39,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2022,3,656,2142,30931.33,4988,27789.91,14.44,5.57,52.67,30.04,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2022,4,670,2071,30752.30,4503,23177.22,14.85,5.15,57.02,31.5,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2022,5,667,2039,30952.33,3909,20789.46,15.18,5.32,59.82,34.28,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2022,6,644,1744,30161.45,3033,14452.45,17.29,4.77,67.61,36.51,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2022,7,647,1683,30395.53,3163,13079.67,18.06,4.14,69.91,34.73,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2022,8,648,1755,31217.19,3296,17164.28,17.79,5.21,64.52,34.75,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2022,9,638,1404,30210.62,2376,9769.77,21.52,4.11,75.56,37.14,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2022,10,662,2080,31020.38,4964,24370.43,14.91,4.91,56.0,29.53,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2022,11,640,1527,30143.60,3006,13012.44,19.74,4.33,69.85,33.69,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2022,12,657,1775,30780.42,3795,18188.70,17.34,4.79,62.86,31.87,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2023,1,667,1838,31651.22,3611,15844.29,17.22,4.39,66.64,33.73,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2023,2,691,2071,32349.35,4949,25156.48,15.62,5.08,56.25,29.5,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2023,3,729,2416,34696.70,5380,8036261.47,14.36,1493.73,0.43,30.99,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2023,4,679,1523,22445.80,3706,20637.35,14.74,5.57,52.1,29.13,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2023,5,598,1877,29747.80,3581,24315.72,15.85,6.79,55.02,34.39,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2023,6,589,1656,29192.89,2563,11965.06,17.63,4.67,70.93,39.25,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2023,7,598,1544,28917.02,2417,12400.37,18.73,5.13,69.99,38.98,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2023,8,582,1519,28465.96,2508,15015.04,18.74,5.99,65.47,37.72,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2023,9,583,1492,28254.06,2556,11862.50,18.94,4.64,70.43,36.86,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2023,10,591,1686,28529.09,3085,16045.05,16.92,5.2,64.0,35.34,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2023,11,581,1334,28055.19,2723,14310.73,21.03,5.26,66.22,32.88,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2023,12,581,1373,28351.19,2388,10900.91,20.65,4.56,72.23,36.51,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2024,1,573,1325,28908.05,2221,10526.99,21.82,4.74,73.31,37.37,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2024,2,572,1372,27811.28,2543,13099.96,20.27,5.15,67.98,35.04,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2024,3,604,1888,29224.96,3731,19958.61,15.48,5.35,59.42,33.6,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2024,4,610,1691,29382.90,2837,15368.18,17.38,5.42,65.66,37.35,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2024,5,623,1744,29888.72,3185,16735.12,17.14,5.25,64.11,35.38,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2024,6,631,1400,29887.89,1867,8939.29,21.35,4.79,76.98,42.85,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2024,7,628,1376,30150.01,1563,7583.73,21.91,4.85,79.9,46.82,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2024,8,627,1434,30228.02,2021,8386.47,21.08,4.15,78.28,41.51,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2024,9,619,1341,30050.13,1597,7618.97,22.41,4.77,79.77,45.64,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2024,10,612,1227,29887.36,2323,13200.42,24.36,5.68,69.36,34.56,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2024,11,612,1513,29948.08,2799,17955.23,19.79,6.41,62.52,35.09,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2024,12,614,1423,30227.15,2447,14354.55,21.24,5.87,67.8,36.77,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2025,1,616,1276,30302.96,1798,9990.73,23.75,5.56,75.21,41.51,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2025,2,612,1483,30130.28,2695,14788.14,20.32,5.49,67.08,35.5,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2025,3,636,1942,31159.61,3084,16090.90,16.05,5.22,65.95,38.64,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2025,4,631,1734,32524.54,2941,15685.43,18.76,5.33,67.46,37.09,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2025,5,583,581,30321.25,1050,5289.08,52.19,5.04,85.15,35.62,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2025,6,31,790,1422.69,1095,4350.56,1.8,3.97,24.64,41.91,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2025,7,576,1294,29548.08,1733,10481.72,22.83,6.05,73.82,42.75,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2025,8,585,1224,29934.52,1582,7655.12,24.46,4.84,79.64,43.62,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2025,9,600,1427,30042.68,2040,9801.47,21.05,4.8,75.4,41.16,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2025,10,628,1632,31768.22,2767,14747.55,19.47,5.33,68.3,37.1,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2025,11,623,1594,32198.07,2742,15523.21,20.2,5.66,67.47,36.76,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2025,12,630,1419,33895.85,2320,11294.82,23.89,4.87,75.01,37.95,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2026,1,607,1384,31236.69,1941,9703.70,22.57,5.0,76.3,41.62,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2026,2,601,1290,31015.40,2220,10678.77,24.04,4.81,74.39,36.75,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2026,3,653,2026,33360.39,3196,16590.50,16.47,5.19,66.79,38.8,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2026,4,675,1935,33894.97,3670,17681.65,17.52,4.82,65.72,34.52,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,2,2026,5,729,2229,37046.87,3390,17782.18,16.62,5.25,67.57,39.67,kazbour_000007,1,America/New_York,654 W Brandon Blvd,FL,33511,South
Jules Car Wash,kazbour_000007,4,2023,9,0,0,0.00,89,58.00,,0.65,0.0,0.0,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2023,10,218,102,4359.86,573,10302.08,42.74,17.98,29.74,15.11,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2023,11,537,1312,11690.25,1830,33385.69,8.91,18.24,25.93,41.76,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2023,12,624,1672,18189.34,1593,28472.21,10.88,17.87,38.98,51.21,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2024,1,666,1602,23011.02,1444,25256.56,14.36,17.49,47.67,52.59,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2024,2,708,1904,23789.17,1852,35636.01,12.49,19.24,40.03,50.69,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2024,3,868,3294,28870.21,3245,61584.44,8.76,18.98,31.92,50.37,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2024,4,974,3232,31201.07,2778,57579.94,9.65,20.73,35.14,53.78,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2024,5,1093,4012,34027.11,3357,69403.03,8.48,20.67,32.9,54.44,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2024,6,1267,3276,38796.33,2019,44680.96,11.84,22.13,46.48,61.87,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2024,7,1328,3239,40474.32,1507,34365.82,12.5,22.8,54.08,68.25,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2024,8,1339,3318,39914.29,1605,37467.24,12.03,23.34,51.58,67.4,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2024,9,1305,2992,39208.55,1336,30249.04,13.1,22.64,56.45,69.13,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2024,10,1337,3095,40356.12,1898,43732.31,13.04,23.04,47.99,61.99,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2024,11,1397,3543,42541.02,2389,55099.45,12.01,23.06,43.57,59.73,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2024,12,1422,3625,43741.51,2222,49900.32,12.07,22.46,46.71,62.0,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2025,1,1451,3091,44967.97,1686,36413.72,14.55,21.6,55.26,64.71,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2025,2,1496,3719,47006.14,2212,49505.71,12.64,22.38,48.71,62.7,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2025,3,1566,5020,48289.70,2690,59060.37,9.62,21.96,44.98,65.11,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2025,4,1593,4510,50776.67,2474,55326.50,11.26,22.36,47.86,64.58,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2025,5,1643,4919,52530.70,2603,55239.57,10.68,21.22,48.74,65.39,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2025,6,1630,3773,52107.23,1691,37342.44,13.81,22.08,58.25,69.05,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2025,7,1622,3650,51902.95,1606,35298.06,14.22,21.98,59.52,69.44,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2025,8,1594,3374,50919.84,1521,32531.16,15.09,21.39,61.02,68.93,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2025,9,1588,3563,51381.52,1727,39000.97,14.42,22.58,56.85,67.35,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2025,10,1618,4374,51935.63,2374,52841.67,11.87,22.26,49.57,64.82,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2025,11,1628,4109,52948.12,2493,57678.04,12.89,23.14,47.86,62.24,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2025,12,1645,3974,53719.07,2295,51598.63,13.52,22.48,51.01,63.39,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2026,1,1642,3770,54116.13,1890,43537.85,14.35,23.04,55.42,66.61,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2026,2,1659,3692,56400.55,1924,45094.54,15.28,23.44,55.57,65.74,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2026,3,1703,5148,56847.37,2489,57086.71,11.04,22.94,49.89,67.41,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2026,4,1742,4916,58174.94,2457,57934.10,11.83,23.58,50.1,66.68,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
Jules Car Wash,kazbour_000007,4,2026,5,1814,6079,60777.04,2898,66993.88,10.0,23.12,47.57,67.72,kazbour_000007,1,America/New_York,16529 Fishhawk Blvd,FL,33547,South
LA Xpress Car Wash,kendigscarwash_000029,1,2020,1,0,0,0.00,947,11208.00,,11.84,0.0,0.0,kendigscarwash_000029,1,America/New_York,444 North Franklin Street,PA,17602,Northeast
LA Xpress Car Wash,kendigscarwash_000029,1,2020,2,0,0,0.00,913,10847.00,,11.88,0.0,0.0,kendigscarwash_000029,1,America/New_York,444 North Franklin Street,PA,17602,Northeast
LA Xpress Car Wash,kendigscarwash_000029,1,2020,3,0,0,0.00,615,7173.00,,11.66,0.0,0.0,kendigscarwash_000029,1,America/New_York,444 North Franklin Street,PA,17602,Northeast
LA Xpress Car Wash,kendigscarwash_000029,1,2020,4,0,0,0.00,1,15.00,,15.0,0.0,0.0,kendigscarwash_000029,1,America/New_York,444 North Franklin Street,PA,17602,Northeast
LA Xpress Car Wash,kendigscarwash_000029,1,2020,5,0,0,0.00,638,7979.25,,12.51,0.0,0.0,kendigscarwash_000029,1,America/New_York,444 North Franklin Street,PA,17602,Northeast
LA Xpress Car Wash,kendigscarwash_000029,1,2020,6,0,0,0.00,803,9223.00,,11.49,0.0,0.0,kendigscarwash_000029,1,America/New_York,444 North Franklin Street,PA,17602,Northeast
LA Xpress Car Wash,kendigscarwash_000029,1,2020,7,0,0,0.00,951,12060.00,,12.68,0.0,0.0,kendigscarwash_000029,1,America/New_York,444 North Franklin Street,PA,17602,Northeast
LA Xpress Car Wash,kendigscarwash_000029,1,2020,8,0,0,0.00,810,10220.00,,12.62,0.0,0.0,kendigscarwash_000029,1,America/New_York,444 North Franklin Street,PA,17602,Northeast
LA Xpress Car Wash,kendigscarwash_000029,1,2020,9,0,0,0.00,996,13710.00,,13.77,0.0,0.0,kendigscarwash_000029,1,America/New_York,444 North Franklin Street,PA,17602,Northeast
LA Xpress Car Wash,kendigscarwash_000029,1,2020,10,0,0,0.00,1147,15207.00,,13.26,0.0,0.0,kendigscarwash_000029,1,America/New_York,444 North Franklin Street,PA,17602,Northeast
LA Xpress Car Wash,kendigscarwash_000029,1,2020,11,0,0,0.00,991,13676.00,,13.8,0.0,0.0,kendigscarwash_000029,1,America/New_York,444 North Franklin Street,PA,17602,Northeast
LA Xpress Car Wash,kendigscarwash_000029,1,2020,12,0,0,0.00,787,10379.00,,13.19,0.0,0.0,kendigscarwash_000029,1,America/New_York,444 North Franklin Street,PA,17602,Northeast
