source_file,Name,Latitude,Longitude,client_name,client_id,site_id,lat,lon,_Match,__longitude,__latitude,__name,2025 Estimate,Growth 2025-2020,Growth 2030-2025,2025 Average Age,Labor Force,Average Household Income,Median Household Income,Renter-Occupied,1 vehicle,2 vehicles,3 vehicles,4 vehicles,5 or more vehicles,Total Vehicles Available in the Market,Average Number of Vehicles Available,"$100,000 to $124,999","$125,000 to $149,999","$150,000 to $174,999","$175,000 to $199,999","$200,000 to $249,999",Median Household Income.1,Average Household Income.1,Current Year Estimated Owner-Occupied Housing Units by Value,Count of Car Wash Competitors,Nearest Car Wash Competitors-Name,2nd Nearest Car Wash Competitors-Name,3rd Nearest Car Wash Competitors-Name,Nearest Car Wash Competitors-Distance,Nearest Car Wash Competitors-Competitor Type,Nearest Car Wash Competitors-Car Wash Type,Nearest Car Wash Competitors-Website,2nd Nearest Car Wash Competitors-Distance,2nd Nearest Car Wash Competitors-Competitor Type,2nd Nearest Car Wash Competitors-Car Wash Type,2nd Nearest Car Wash Competitors-Website,3rd Nearest Car Wash Competitors-Distance,3rd Nearest Car Wash Competitors-Competitor Type,3rd Nearest Car Wash Competitors-Car Wash Type,3rd Nearest Car Wash Competitors-Website,Count of ChainXY VT - Mass Merchant,Nearest ChainXY VT - Mass Merchant-Chain Name,Nearest ChainXY VT - Mass Merchant-Distance,2nd Nearest ChainXY VT - Mass Merchant-Chain Name,2nd Nearest ChainXY VT - Mass Merchant-Distance,3rd Nearest ChainXY VT - Mass Merchant-Chain Name,3rd Nearest ChainXY VT - Mass Merchant-Distance,Count of ChainXY VT - Grocery,Count of ChainXY VT - Department Store,Nearest StreetLight US Hourly-ttl_overnight,Nearest StreetLight US Hourly-ttl_breakfast,Nearest StreetLight US Hourly-ttl_lunch,Nearest StreetLight US Hourly-ttl_afternoon,Nearest StreetLight US Hourly-ttl_dinner,Nearest StreetLight US Hourly-ttl_night,Nearest StreetLight US Hourly-Highway,2025 % HH with Income $50K+,client_id_1,membership_wash_count_2025,retail_wash_count_2025,state,region
unique_clients_part_1_Batch_2562721.xlsx,edgeexpress_000446,35.6092787,-78.5489487,Edge Express,edgeexpress_000446,5,35.6092787,-78.5489487,Lat/Lng,-78.5489487,35.6092787,Edge Express,26771.60907173343,0.1631232359114903,0.0389821402653465,39.05867619026225,15484.68138200929,136387.4794857623,110326.7782153278,2287.062798784114,2244.13260410307,3611.053150741849,2470.642213187763,501.4810944626806,162.0488414999563,19694.33413050056,2.071930188704671,1271.439435462118,1075.151231754338,777.1076781415613,707.8969111421611,809.160739880288,110326.7782153278,136387.4794857623,7218.359540673206,1,Edge Express Car Wash,,,0.2742749010823854,National Chain,Express,www.edgeexpresscarwash.com,0.0,,,,0.0,,,,1,Walmart USA,0.3728279706309128,,0.0,,0.0,3,0,853,5353,4323,4598,4206,2255,secondary,82.03113228831378,edgeexpress_000446,93115.0,58556.0,NC,South
unique_clients_part_1_Batch_2562721.xlsx,edgeexpress_000446,35.819564,-78.844282,Edge Express,edgeexpress_000446,6,35.819564,-78.844282,Lat/Lng,-78.844282,35.819564,Edge Express,82921.87159997359,0.093095465571138,0.0362156000752607,37.53731614564779,47634.47027354695,197338.2566867664,157916.386541434,11377.64458744461,10437.83635473889,13149.26407673891,4779.025288414879,803.1611097359855,325.7152008331323,55914.66081657095,1.847425338075458,3066.824634875375,2625.245140677027,2642.489699487865,2215.847390849638,6230.422261697939,157916.386541434,197338.2566867664,18922.1784458234,3,Edge Express Car Wash,Wash N Go Car Wash,Heroes Car Wash,0.0075929300337544,National Chain,Express,www.edgeexpresscarwash.com,2.06439452700929,Tunnel Car Wash,Full-Service/Ext./Detail/⛽,www.washngoexpresscarwash.com,2.987922520479011,Tunnel Car Wash,Express,www.heroesexpress.com,4,Walmart USA,0.1105211411844754,Target,1.901034903587953,Walmart USA,2.696584817002496,5,1,696,3948,3201,3654,3793,2013,tertiary,89.4415840123355,edgeexpress_000446,58785.0,42576.0,NC,South
unique_clients_part_1_Batch_2562721.xlsx,edgeexpress_000446,35.734973,-78.779261,Edge Express,edgeexpress_000446,7,35.734973,-78.779261,Lat/Lng,-78.779261,35.734973,Edge Express,58876.41899502941,0.0426132668976659,-0.0326524546461185,43.50478440595685,31802.98886488908,173623.2511260904,132638.9841934758,6986.187458946137,7060.019315494224,11062.33414181753,3473.537004515179,1159.200994129409,359.303704243328,46038.62111040909,1.918151314672059,2701.662005955179,2227.822937492863,1914.85695606278,1732.156188012043,3818.150767361687,132638.9841934758,173623.2511260904,17054.0839757892,5,Heroes Car Wash,CarWash Quickies ,Sam's Xpress Car Wash ,0.0068137560658542,Tunnel Car Wash,Express,www.heroesexpress.com,1.565924739694039,Tunnel Car Wash,Full-Service/Ext.,www.carwashquickies.com,2.486769285007805,National Chain,Express/Petrol,www.samsxpresscarwash.com,2,Walmart USA,0.2361634201340734,Target,2.794566500287446,,0.0,9,0,8,96,95,89,69,43,tertiary,85.71513058597483,edgeexpress_000446,11255.0,13880.0,NC,South
unique_clients_part_1_Batch_2562721.xlsx,edgeexpress_000446,38.4700052,-77.4534223,Edge Express,edgeexpress_000446,8,38.4700052,-77.4534223,Lat/Lng,-77.4534223,38.4700052,Edge Express,51252.58965392355,0.0673521477703382,0.1318525426693549,36.29727276160796,29394.67198151848,172295.4910922931,151477.6245898028,3810.880837954115,3049.190514603164,6642.07473693369,3386.399656752124,1421.606905012392,700.743543270044,35682.6842951267,2.307639512964024,1410.928530102014,1337.326170047279,1591.780800662003,1443.307725589722,2698.910133185331,151477.6245898028,172295.4910922931,11714.73917914089,5,Edge Express Car Wash,Route 610 Carwash,Edge Express Car Wash (Coming),0.0297610174523264,National Chain,Express ,www.edgeexpresscarwash.com,1.536997399665614,Tunnel Car Wash,Full-service,No website,2.027817133429561,National Chain,Express,www.edgeexpresscarwash.com,3,Walmart USA,1.156666927493507,Walmart USA,1.919755927560454,Target,2.460851382122599,1,0,427,3221,2782,3655,3306,1634,primary,90.67865849645024,edgeexpress_000446,122538.0,49650.0,VA,South
unique_clients_part_1_Batch_2562721.xlsx,edgeexpress_000446,34.9412627,-80.958123,Edge Express,edgeexpress_000446,9,34.9412627,-80.958123,Lat/Lng,-80.958123,34.9412627,Edge Express,26158.01159216838,0.0655700333712221,0.0578098228526516,38.51819145407208,14495.15371264717,106314.74489633,81410.15240283741,4970.7173190678,4023.469720102847,4316.051054726238,1190.038087080815,409.6899908857886,123.2959371379111,18480.92574003048,1.768775364489453,1065.13078709814,811.3129736635019,640.4698171581258,498.4352446460398,611.4178963768645,81410.15240283741,106314.74489633,5515.034777302644,5,Edge Express Car Wash,Tommy's Express® Car Wash ,Zips Car Wash,0.0041579460745818,National Chain,Express,www.edgeexpresscarwash.com,2.74730156216333,National Chain,Express,www.tommys-express.com,2.81624500411252,National Chain,Express,www.zipscarwash.com,2,Walmart USA,0.3355256963293823,Target,1.124978993790025,,0.0,4,0,0,104,171,172,124,22,unclassified,74.97999207251912,edgeexpress_000446,81031.0,50451.0,SC,South
unique_clients_part_1_Batch_2562721.xlsx,edgeexpress_000446,35.963196,-78.972162,Edge Express,edgeexpress_000446,10,35.963196,-78.972162,Lat/Lng,-78.972162,35.963196,Edge Express,53847.30793013913,0.0537636915631946,0.0129558274535161,39.44652856891282,29416.73245183472,148444.9881758921,100549.9960867947,10758.57473154203,10085.0632008703,8867.873750031227,2461.777638584608,470.8333400194533,235.52533355169,38267.10364452284,1.640482667647639,2536.242015287047,1814.556980771944,1428.629344105488,1269.245910654776,2619.95510219573,100549.9960867947,148444.9881758921,12594.98114972631,3,Edge Express Car Wash,Riptide Car Wash & Detail,Zips Car Wash,0.0087267346694188,National Chain,Flex,www.edgeexpresscarwash.com,1.293820149954262,Tunnel Car Wash,Flex/detail,www.riptidecw.com,2.753440029747634,National Chain,Express,www.zipcarwash.com,2,Target,0.7828997080772991,Walmart USA,1.602362986390721,,0.0,1,0,72,433,356,380,381,214,unclassified,77.55130755924434,edgeexpress_000446,12646.0,28061.0,NC,South
unique_clients_part_1_Batch_2562721.xlsx,edgeexpress_000446,38.63232,-77.374167,Edge Express,edgeexpress_000446,11,38.63232,-77.374167,Lat/Lng,-77.374167,38.63232,Edge Express,82801.15750684263,0.0274881232902017,0.0472573197726019,38.38486367243759,47192.65309438296,176817.0872569254,144710.8941913156,4244.250468857354,4242.99539781292,10343.14813817735,5564.50916573056,2197.432689995971,1384.061913672369,57332.85949970502,2.376201751560013,2815.716665883781,2474.794227682287,2477.392846775008,1947.272047035629,4034.472279455513,144710.8941913156,176817.0872569254,20060.03299109219,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,3,0,155,1162,607,870,814,509,primary_link,89.7698213133403,edgeexpress_000446,17263.0,13321.0,VA,South
unique_clients_part_1_Batch_2562721.xlsx,edgeexpress_000446,38.4721608,-77.4146515,Edge Express,edgeexpress_000446,12,38.4721608,-77.4146515,Lat/Lng,-77.4146515,38.4721608,Edge Express,62141.79069304455,0.07936725884283,0.1424004709731313,36.04562841619957,35309.93075480603,164731.0014340869,145809.9527838377,5119.608517257962,4218.418452435639,8687.217745799106,3650.575035950169,1674.015337228775,674.2172478046268,42611.72663982259,2.219332742403966,2010.292963182088,1849.078043430112,2075.946287474595,1804.388305735774,3041.080330378376,145809.9527838377,164731.0014340869,14125.91359957075,5,Edge Express Car Wash,Edge Express Car Wash (Coming),Route 610 Carwash,0.0083181195779315,Tunnel Car Wash,Express,www.edgeexpresscarwash.com,0.2132630569626889,National Chain,Express,www.edgeexpresscarwash.com,0.6392736265798359,Tunnel Car Wash,Full-service,No website,2,Walmart USA,0.2010066131834319,Target,0.4306056519514413,,0.0,1,0,1005,5591,4575,5392,5133,2886,primary,90.51401652811394,edgeexpress_000446,14282.0,8695.0,VA,South
unique_clients_part_1_Batch_2562721.xlsx,edgeexpress_000446,41.6941291,-70.0213421,Edge Express,edgeexpress_000446,13,41.6941291,-70.0213421,Lat/Lng,-70.0213421,41.6941291,Edge Express,13075.1253492526,-0.0020184954262916,-0.0085243116962788,53.68540781633286,6354.460206484655,150267.4313283822,104902.2864300153,992.3252377521712,1896.689119356452,2826.065115832258,963.391007720842,281.9882730968529,50.6801483174786,11820.3462081583,1.886944125075937,743.624623964075,480.4805119293742,408.4794897395186,547.1484578258824,618.247474053991,104902.2864300153,150267.4313283822,5280.361274910974,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,84,1365,1191,1196,740,313,secondary,80.70955189715235,edgeexpress_000446,664.0,2569.0,VA,South
unique_clients_part_1_Batch_2562721.xlsx,eexpresscw_000704,31.0848548,-97.7561983,E Express,eexpresscw_000704,1,31.0848548,-97.7561983,Lat/Lng,-97.7561983,31.0848548,E Express,94976.251014989,0.0360806612881046,0.0087949452939406,33.30070272120621,49232.66807357164,82278.61907490305,65257.98837300349,19358.52275660424,13096.24705211842,13366.02318890044,4857.357229937566,1594.77434909367,305.4624061654322,62306.77454693383,1.800119708617276,3337.004414154682,2346.257650009589,1503.26347730821,739.7464391696267,840.9414504473098,65257.98837300349,82278.61907490305,15287.02723606187,9,E Express Car Wash,Today's Car Wash,Tommy's Express® Car Wash,0.0390200006410158,Tunnel Car Wash,Express,https://e-expresscarwash.com,0.6112409304284911,National Chain,Express,www.todayscarwash.com,1.344192988091902,National Chain,Express,www.tommys-express.com,3,Walmart USA,1.629209585248112,Walmart USA,1.848137475637879,Walmart USA,2.807128986891474,2,2,2608,8395,5948,6649,6259,3819,trunk,62.8612403439572,eexpresscw_000704,25081.0,25070.0,TX,South
unique_clients_part_1_Batch_2562721.xlsx,eightmile_000525,38.057274,-121.350366,Elite Car Wash,eightmile_000525,1,38.057274,-121.350366,Lat/Lng,-121.350366,38.057274,Elite Car Wash,70444.21225999924,0.0364930306056765,0.0493793428443187,39.65327970995342,35754.35018721805,136036.5840163789,110331.9161109074,7605.924338442506,5461.256115613738,7579.858541296097,4374.465781033272,2101.08185990015,996.5570668214932,47131.48331501381,2.216022565854042,2783.315352160949,2216.105339787435,1715.766405380797,1383.736737632658,2083.139103779802,110331.9161109074,136036.5840163789,13725.13507123943,3,Elite Car Wash,Kelly's Express Car Wash,Kelly's Express Car Wash,0.0147373491830132,Tunnel Car Wash,Express/Petrol,www.elitecarwashca.com,1.435688072950392,Tunnel Car Wash,Express,,2.137343566947829,Tunnel Car Wash,Express/SS,www.kellyscarwash.com,2,Target,1.242312027442949,Walmart USA,1.496497307433082,,0.0,0,0,770,3070,2173,2878,2481,1620,secondary,79.76609280212614,eightmile_000525,29522.0,29088.0,CA,West
unique_clients_part_1_Batch_2562721.xlsx,elcarwash_000738,27.608686,-81.515066,El Car Wash,elcarwash_000738,1,27.608686,-81.515066,Lat/Lng,-81.515066,27.608686,El Car Wash,18331.45431927202,0.0377525464857524,0.0090015060498845,45.15558084275985,7234.317080888228,65120.12421888615,47613.29604344203,2511.746991027612,3509.736849952838,2385.780637366464,707.5973948802566,359.1829941220349,62.64183545554988,12154.03146309243,1.631557426950889,521.2073963764124,186.1274401088012,167.1377911020536,131.6078816486988,158.7177615595283,47613.29604344203,65120.12421888615,4937.596355596907,2,El Car Wash,Zips Car Wash,,0.0510473447712762,National Chain,Express,www.elcarwash.com,1.757272204054417,National Chain, Express,www.zipscarwash.com,0.0,,,,1,Walmart USA,0.1254234416568756,,0.0,,0.0,1,0,844,3916,2690,2732,2367,1373,trunk,47.523322444173,elcarwash_000738,31493.0,20809.0,FL,South
unique_clients_part_1_Batch_2562721.xlsx,elcarwash_000738,28.346314,-81.656801,El Car Wash,elcarwash_000738,2,28.346314,-81.656801,Lat/Lng,-81.656801,28.346314,El Car Wash,49611.91618838086,0.3723881807945264,0.2690517505981915,39.18774221843439,28006.46542001087,102526.0369543973,84105.97549758625,8336.73039473228,9389.208317556013,7531.850098492519,1353.672083476908,510.4585107383755,188.9771019343025,31500.64431759679,1.605781842894121,2411.199141441335,1659.603717991675,1179.159029040631,886.9461339996487,984.4634813184092,84105.97549758625,102526.0369543973,11316.64310512821,2,Zips Car Wash,Joe's Express Car Wash,,0.1225279882630844,National Chain,Express, www.zipscarwash.com,1.17832046363559,Tunnel Car Wash,Flex,www.joescarwashes.com,0.0,,,,2,Walmart USA,1.136236931807818,Target,2.614456279285177,,0.0,4,0,9,70,85,81,73,39,trunk_link,75.95307046954925,elcarwash_000738,13995.0,134627.0,FL,South
unique_clients_part_1_Batch_2562721.xlsx,elcarwash_000738,27.8908575,-81.5998667,El Car Wash,elcarwash_000738,3,27.8908575,-81.5998667,Lat/Lng,-81.5998667,27.8908575,El Car Wash,16871.1128166152,0.0561372436882995,-0.0396229233575455,41.66430407185512,6801.212436653033,73328.28089398402,51539.56719138816,2815.856369369722,2911.434421005542,2112.734183276014,625.0715895740432,267.5355503300088,39.74465313623659,10280.98302328092,1.568153386010447,667.9269083308754,334.734465186426,188.4299506139359,166.3209261383163,144.9875487472164,51539.56719138816,73328.28089398402,3740.608582525398,1,Caliber Car Wash,,,2.813218767473822,National Chain,Express,www.calibercarwash.com,0.0,,,,0.0,,,,1,Walmart USA,2.853519226817287,,0.0,,0.0,2,0,982,3440,2362,2568,2311,1552,trunk,51.0929058106152,elcarwash_000738,21058.0,8373.0,FL,South
unique_clients_part_1_Batch_2562721.xlsx,elcarwash_000738,28.550065,-81.601286,El Car Wash,elcarwash_000738,4,28.550065,-81.601286,Lat/Lng,-81.601286,28.550065,El Car Wash,59607.42892470059,0.2586474484858732,0.2781523873772957,39.8834964920921,33570.50312104565,144839.7041191219,121155.2161445974,7444.41315548768,6060.589214629435,9581.343890204736,2637.792661954998,1499.602269040013,156.841184886056,39919.26998149423,1.929726587938013,2185.734133996943,1940.400807052734,1667.885874853528,1733.411786996177,2612.442558895331,121155.2161445974,144839.7041191219,13242.07695716061,2,El Car Wash,Classic Car Wash,,0.030013100581623,National Chain,Express,www.elcarwash.com,1.917930735552597,Tunnel Car Wash,Flex/Detail,www.classiccarwashnow.com,0.0,,,,1,Target,2.259931147526658,,0.0,,0.0,3,1,990,6702,4448,4587,4214,1997,trunk,80.48739696895497,elcarwash_000738,32596.0,12402.0,FL,South
unique_clients_part_1_Batch_2562721.xlsx,elcarwash_000738,28.3782208,-81.2445663,El Car Wash,elcarwash_000738,5,28.3782208,-81.2445663,Lat/Lng,-81.2445663,28.3782208,El Car Wash,43340.92401050433,0.37695106535428,0.339920908088866,37.84933493103865,23870.73975560907,178780.1037064628,150164.3074732059,5955.861361131087,4032.985438046133,6826.450647519043,2394.048997499849,768.6946937248285,375.7437277005083,29821.53113898562,1.993890557119298,1484.954799159706,1296.090259041943,1519.748171782878,1336.963956008607,2627.850505717652,150164.3074732059,178780.1037064628,9123.46031026708,3,El Car Wash,El Car Wash,Mister Car Wash,0.8155204258183927,National Chain,Express,https://elcarwash.com,1.401748642120064,National Chain,Express,https://elcarwash.com,1.695128190261027,National Chain,Express,www.mistercarwash.com,1,Walmart USA,0.8500714311156797,,0.0,,0.0,4,0,1510,9452,6119,5981,5659,2943,primary,91.41757904012697,elcarwash_000738,26233.0,9099.0,FL,South
unique_clients_part_1_Batch_2562721.xlsx,elcarwash_000738,28.628755,-81.20727,El Car Wash,elcarwash_000738,6,28.628755,-81.20727,Lat/Lng,-81.20727,28.628755,El Car Wash,82558.57070591394,0.0331314823099768,0.0119111567153487,34.65561790404203,40109.5077516482,128837.1041444504,95152.8283094234,9801.92487962707,7667.531971046352,10038.94728838152,4280.275154469418,1759.645210824325,769.8420793605037,51474.04325131746,2.012667392665173,2657.506629314506,2239.548051174497,1796.614044996561,1251.913675612421,2428.14952019311,95152.8283094234,128837.1041444504,15830.25032901077,6,El Car Wash,Mister Car Wash,El Car Wash,0.0187837930634323,National Chain,Express,https://elcarwash.com,1.803977340421034,National Chain,Express,www.mistercarwash.com,2.278511109074568,National Chain,Express,https://elcarwash.com,2,Walmart USA,1.07681766348762,Target,2.610503824909637,,0.0,6,1,707,3768,3657,4184,3885,2215,primary,75.27568037391924,elcarwash_000738,15151.0,7243.0,FL,South
unique_clients_part_1_Batch_2562721.xlsx,elcarwash_000738,28.497137,-81.309304,El Car Wash,elcarwash_000738,8,28.497137,-81.309304,Lat/Lng,-81.309304,28.497137,El Car Wash,131244.977460047,0.0322870794364994,0.0031105358228682,40.74132082456164,72236.2835218673,95788.0392457482,70346.84097794355,25380.56482736627,21508.55294623889,19643.86449456471,5448.207694751211,1688.363020683057,461.4379752750974,86201.54697872966,1.666984134802809,5052.397839955171,3733.837783255498,2618.561326907133,1808.515237078653,2226.919325068011,70346.84097794355,95788.0392457482,26370.95798907697,6,Wash City Car Wash,Sparkling Image Car Wash,Hang 10 Car Wash,0.0408895367213809,Tunnel Car Wash,Express,www.washcitycarwash.com ,0.6249912380196408,National Chain,Full-service/ext./lube,www.sparklingimage.com ,1.765868590661275,National Chain,Express,www.hang10carwash.com,3,Walmart USA,0.1705000120123675,Walmart USA,0.5716903390139556,Walmart USA,2.110892484695125,4,0,2951,6559,4827,5179,4993,4492,primary,66.75407528305392,elcarwash_000738,43546.0,13762.0,FL,South
unique_clients_part_1_Batch_2562721.xlsx,elcarwash_000738,28.672291,-81.474933,El Car Wash,elcarwash_000738,9,28.672291,-81.474933,Lat/Lng,-81.474933,28.672291,El Car Wash,77254.33989826648,0.1159729214378097,0.1015177595864368,41.05301618308332,40385.2598835245,115381.1427163452,87324.06275599629,8123.979359661113,8647.247812269314,11785.96239209652,4232.08268203371,1093.909976501775,512.8341511657345,51855.23130439926,1.903299349687368,3228.170214000391,2237.504642050655,1597.006036161911,1200.99445919838,1954.457591753802,87324.06275599629,115381.1427163452,19169.45547003805,3,Wash City Car Wash,Waters Car Wash,Vision Car Wash,0.0086726552008411,National Chain,Express,www.washcitycarwash.com,1.280078066197043,National Chain,Express,www.waterscarwash.com,2.752657929586616,Tunnel Car Wash,Express,www.visioncarwash.com,2,Walmart USA,1.078903075170193,Walmart USA,1.615554274287821,,0.0,4,0,793,5449,4143,4290,4019,2070,primary,74.43250331533721,elcarwash_000738,58703.0,19366.0,FL,South
unique_clients_part_1_Batch_2562721.xlsx,elcarwash_000738,28.59694,-81.217049,El Car Wash,elcarwash_000738,10,28.59694,-81.217049,Lat/Lng,-81.217049,28.59694,El Car Wash,106202.5433598477,0.0137503967503648,-0.0097465338662984,33.34916141819495,51914.28463331738,105815.319907289,79869.4603422899,16289.38635156851,12139.11764106504,12331.33797832287,5025.339768209844,1883.537762412569,967.3091773800552,64248.50983889087,1.907467299583397,3592.53978835349,2555.30660633673,1873.287235656753,1366.324478810537,2087.570021487889,79869.4603422899,105815.319907289,17431.79637409002,7,El Car Wash,Modwash,El Car Wash,0.0121517448493736,National Chain,Express,https://elcarwash.com,1.48468059643652,National Chain,Express,www.modwash.com,2.031209295183458,National Chain,Express,www.elcarwash.com,3,Walmart USA,1.229881978522824,Walmart USA,2.147330297132926,Walmart USA,2.967820418608741,4,0,1526,6041,4835,4850,4917,3769,tertiary,69.9348664856518,elcarwash_000738,21088.0,10358.0,FL,South
unique_clients_part_1_Batch_2562721.xlsx,elcarwash_000738,28.64087,-81.323187,El Car Wash,elcarwash_000738,11,28.64087,-81.323187,Lat/Lng,-81.323187,28.64087,El Car Wash,101059.75882985,0.0328766437146093,0.0240893668493334,42.2704625700084,56718.34524364246,121659.918334736,88388.12005276709,15732.70188412943,16639.3263531304,16857.10431280732,5103.295697067166,1364.445099401288,387.5974514818517,73059.18972496095,1.722712895276952,4835.238124306547,3252.375187419471,2747.309107915149,2129.919408547576,3165.843471242231,88388.12005276709,121659.918334736,26752.86233923619,6,Wash City Car Wash,Waterways Car Spa,Mister Car Wash,0.0244557368995693,Tunnel Car Wash,Express,www.washcitycarwash.com,0.6488637063382983,Tunnel Car Wash,Full-service/ext./detail,www.waterwayscarspa.com,1.676331053245659,National Chain,Full-service/ext.,www.mistercarwash.com,3,Walmart USA,0.4249680709652188,Target,2.378887196027766,Walmart USA,2.78796487145989,6,0,1441,6800,4968,5426,5224,3206,primary,72.6634611330527,elcarwash_000738,31119.0,10523.0,FL,South
unique_clients_part_1_Batch_2562721.xlsx,elcarwash_000738,28.597897,-81.283844,El Car Wash,elcarwash_000738,12,28.597897,-81.283844,Lat/Lng,-81.283844,28.597897,El Car Wash,106784.6965674248,0.0502965172876849,0.0229270866537662,39.17061507574498,60118.00068880781,109129.9010575249,80079.50509985756,21082.74494374625,17400.46805433487,16725.91995571088,5105.171419056132,1221.962941864622,582.2476734118536,73966.91235744278,1.701228608495154,4628.689931504428,2981.888525494956,2412.815086092567,1917.132575862692,2772.334877881221,80079.50509985756,109129.9010575249,22423.62309983664,10,Wash City Car Wash,Magic Suds Car Wash & Detail Center,Caliber Car Wash ,0.0035361149903617,National Chain,Express,www.washcitycarwash.com,0.8804005860199967,Tunnel Car Wash,Full-service/ext./detail,www.magicsudscarwash.net,1.059029929875464,National Chain,Express,www.calibercarwash.com,3,Target,0.3215188270945079,Walmart USA,1.960779581698079,Walmart USA,2.117723361083851,8,0,707,5747,3648,3615,3417,1687,tertiary,70.76871870463471,elcarwash_000738,17784.0,4348.0,FL,South
unique_clients_part_1_Batch_2562721.xlsx,elitecare_000384,40.7205457,-82.5435114,Hercules Express Wash,elitecare_000384,1,40.7205457,-82.5435114,Lat/Lng,-82.5435114,40.7205457,Hercules Express Wash,35752.5021839143,-0.0061040221829477,-0.0113347160348934,43.22649210903077,16585.29397880239,74612.18462659496,55052.38938867815,7040.691350658657,6289.871826955816,5991.03093361191,1682.696183810884,524.8023516220273,149.1808921074262,26165.13611263753,1.606343257478056,1245.245757117693,846.3539437688305,600.0325478697778,323.5449943373096,331.5855193048483,55052.38938867815,74612.18462659496,9275.95578396268,2,Hercules Express Wash,Buckeye Express Car Wash,,0.0028055722079551,Tunnel Car Wash,Express/Detail/Lube,www.herculeswash.com,2.733881711348608,National Chain,Express,www.buckeyeexpresscarwash.com,0.0,,,,1,Walmart USA,2.728333821514065,,0.0,,0.0,2,0,216,2063,2027,2217,1875,838,primary,52.84207665159738,elitecare_000384,57206.0,28443.0,OH,Midwest
unique_clients_part_1_Batch_2562721.xlsx,elksedge_000551,36.278909,-80.8335509,Elks Edge,elksedge_000551,1,36.278909,-80.8335509,Lat/Lng,-80.8335509,36.278909,Elks Edge,7366.744770522462,-0.0116357079515977,-0.0027804971715412,44.88570173302094,3590.228223954444,87101.25208045544,66964.46834669013,1143.346956027439,1140.99317710707,1277.33240787359,433.3893489600159,109.1329796523787,62.57935688924044,5745.254742790014,1.775196836679366,343.6886570628267,190.0586708658375,109.5007511130534,87.70164626650512,125.6435357774608,66964.46834669013,87101.25208045544,2095.722968191607,1,Elks Edge Express Wash,,,0.0293009836423305,Tunnel Car Wash,Express,www.elksedgecarwash.com,0.0,,,,0.0,,,,1,Walmart USA,0.2122062096577899,,0.0,,0.0,2,0,293,2406,2058,2194,1933,842,secondary,56.57729498571602,elksedge_000551,96520.0,35526.0,NC,South
unique_clients_part_1_Batch_2562721.xlsx,emmonscw_000437,31.037733,-97.391503,Bella Stone Car Wash,emmonscw_000437,1,31.037733,-97.391503,Lat/Lng,-97.391503,31.037733,Bella Stone Car Wash,28284.94370310736,0.2203584681558457,0.1977819085614464,41.56708717520741,14162.05959470771,112318.7237870965,87023.54907289763,4423.178838188876,4007.515692021349,5092.099636213155,1389.514944919501,423.856286941329,107.3354473896325,20592.36218391964,1.779454538232485,1219.601888764417,1185.613233722164,835.9839097977383,591.8741474496201,616.8880705940537,87023.54907289763,112318.7237870965,7153.043955617235,2,Canyon Creek Car Wash,Today's Car Wash,,2.184429849464232,Tunnel Car Wash,Full-service/ext/detail/petrol,www.cefcostores.com,2.589426668110999,National Chain,Express,www.todayscarwash.com,0.0,,,,1,Walmart USA,2.442526459337557,,0.0,,0.0,2,1,19,212,169,190,162,63,secondary_link,72.93279418057506,emmonscw_000437,18108.0,15685.0,TX,South
unique_clients_part_1_Batch_2562721.xlsx,encinocw_000505,34.1611154,-118.5126372,Encino Car Wash,encinocw_000505,1,34.1611154,-118.5126372,Lat/Lng,-118.5126372,34.1611154,Encino Car Wash,134452.8320121721,-0.0439317485833043,0.0116557225417584,42.97838686173838,74562.24978618929,173329.724023729,111343.6303982144,25562.67394446977,17826.2287086905,21042.61608808581,6206.307792422595,2096.95190063864,1111.35729091079,92474.9783192384,1.781405139864644,4844.877323213033,3817.785263376776,3490.038234782871,2638.881307721371,7524.827010334702,111343.6303982144,173329.724023729,26500.77468162263,7,Premier Car Wash,Encino Auto Spa,Chevron Encino Car Wash,0.0140970060433158,Tunnel Car Wash,,,0.3171407206949125,Tunnel Car Wash,,,0.879190267552445,Tunnel Car Wash,,,2,Target,0.0265792616147398,Target,2.810569079371193,,0.0,3,1,1193,11655,7793,8090,7811,4578,primary,77.34191587378191,encinocw_000505,191370.0,45994.0,CA,West
