Name,Latitude,Longitude,client_name,client_id,site_id,lat,lon,_Match,__longitude,__latitude,__name,2025 Estimate,Growth 2025-2020,Growth 2030-2025,2025 Average Age,Labor Force,Average Household Income,Median Household Income,Renter-Occupied,1 vehicle,2 vehicles,3 vehicles,4 vehicles,5 or more vehicles,Total Vehicles Available in the Market,Average Number of Vehicles Available,"$100,000 to $124,999","$125,000 to $149,999","$150,000 to $174,999","$175,000 to $199,999","$200,000 to $249,999",Median Household Income.1,Average Household Income.1,Current Year Estimated Owner-Occupied Housing Units by Value,Count of Car Wash Competitors,Nearest Car Wash Competitors-Name,2nd Nearest Car Wash Competitors-Name,3rd Nearest Car Wash Competitors-Name,Nearest Car Wash Competitors-Distance,Nearest Car Wash Competitors-Competitor Type,Nearest Car Wash Competitors-Car Wash Type,Nearest Car Wash Competitors-Website,2nd Nearest Car Wash Competitors-Distance,2nd Nearest Car Wash Competitors-Competitor Type,2nd Nearest Car Wash Competitors-Car Wash Type,2nd Nearest Car Wash Competitors-Website,3rd Nearest Car Wash Competitors-Distance,3rd Nearest Car Wash Competitors-Competitor Type,3rd Nearest Car Wash Competitors-Car Wash Type,3rd Nearest Car Wash Competitors-Website,Count of ChainXY VT - Mass Merchant,Nearest ChainXY VT - Mass Merchant-Chain Name,Nearest ChainXY VT - Mass Merchant-Distance,2nd Nearest ChainXY VT - Mass Merchant-Chain Name,2nd Nearest ChainXY VT - Mass Merchant-Distance,3rd Nearest ChainXY VT - Mass Merchant-Chain Name,3rd Nearest ChainXY VT - Mass Merchant-Distance,Count of ChainXY VT - Grocery,Count of ChainXY VT - Department Store,Nearest StreetLight US Hourly-ttl_overnight,Nearest StreetLight US Hourly-ttl_breakfast,Nearest StreetLight US Hourly-ttl_lunch,Nearest StreetLight US Hourly-ttl_afternoon,Nearest StreetLight US Hourly-ttl_dinner,Nearest StreetLight US Hourly-ttl_night,Nearest StreetLight US Hourly-Highway,2025 % HH with Income $50K+,client_id_1
joehollandexp_000648,38.3691698,-81.6986407,Joe Holland Express Car Wash,joehollandexp_000648,1,38.3691698,-81.6986407,Lat/Lng,-81.6986407,38.3691698,Joe Holland Express Car Wash,37985.66945595341,-0.05085315473517289,-0.0044938752635809535,43.03410487765295,19414.205575671396,81591.94302249937,61880.33886843204,6211.035855612252,7791.575055413297,6006.132660554489,1128.20996534999,412.0571929825237,24.60133181186393,24959.70570356166,1.4326204499646447,1790.2956874181982,964.6140423311153,668.4173303561984,458.22549455903936,505.0716351335868,61880.33886843204,81591.94302249937,11218.357745548477,2,Joe Holland Quick Wash,Ultimate Shine Car Wash,,0.025641472619446024,Tunnel Car Wash,Express,www.joehollandquickwash.com,2.1883569516286174,National Chain,Express,www.ultimateshinecarwash.com,0.0,,,,1,Target,2.2855405825239075,,0.0,,0.0,5,0,320,3081,2873,3114,2478,1146,primary,58.5989171281146,joehollandexp_000648
joescw_000659,34.873459,-84.312689,Joeu0027s Car Wash,joescw_000659,1,34.873459,-84.312689,Lat/Lng,-84.312689,34.873459,Joeu0027s Car Wash,5472.116492421133,0.01673011248255322,0.025173420323745494,48.66215296019145,2422.647659406124,101650.9444910098,64783.70089912972,905.0023927644361,1104.1920261968044,785.93497079605,351.3523724893457,126.76611061900621,58.68485661287559,4530.607810797344,1.797876732134254,191.87720772769535,107.83234178158455,82.834940017201,86.00949212501291,146.8482242957689,64783.70089912972,101650.9444910098,1625.9406730002374,2,Joe's Car Wash,Whistle Express,,0.006561429561689967,Tunnel Car Wash,Express,www.joescarwash.com,1.1664676088459556,National Chain,Express,www.whistleexpress.com,0.0,,,,1,Walmart USA,0.7874237030890313,,0.0,,0.0,1,0,42,995,1284,1333,990,364,tertiary,62.03100577183545,joescw_000659
joespremiumcw_000369,37.1272312,-120.2442426,Joeu0027s Premium Car Wash,joespremiumcw_000369,1,37.1272312,-120.2442426,Lat/Lng,-120.2442426,37.1272312,Joeu0027s Premium Car Wash,14019.422486486903,0.011622101501898595,0.035543546694923926,37.61544556390968,6554.81470012042,98339.3915848183,78164.34460886919,2016.5117953983136,1218.2919598837034,1415.685638954048,1038.5867629381246,309.4014877108857,66.70269900280982,8736.542972463765,1.952391172101317,473.1430229812395,364.3340579987271,278.8766538101481,223.85747954336694,218.43433791649295,78164.34460886919,98339.3915848183,2458.3039090073435,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,226,1839,1221,1471,1229,635,secondary,68.72539197441763,joespremiumcw_000369
johnnysautospa_000644,41.656249,-81.239602,Johnnyu0027s Auto Spa,johnnysautospa_000644,1,41.656249,-81.239602,Lat/Lng,-81.239602,41.656249,Johnnyu0027s Auto Spa,20919.341073387186,0.019958143798243486,0.009222884204879657,46.02898780910765,11298.367031385133,154390.80700999312,128802.19450902315,954.5905017672922,1446.0710698990733,4075.2251882434357,1846.6743959738524,539.7273691167356,143.79734844784252,18014.440853013657,2.170784665944226,1161.16224867024,1059.0262329216348,799.4148817092064,539.4836348824902,1070.126081710565,128802.19450902315,154390.80700999312,7345.777399167593,1,Johnny's Auto Spa & Detail ,,,0.0380683821992804,Tunnel Car Wash,Flex/Detail,www.johnnysautospa.com,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,270,2134,1399,1579,1371,606,primary,86.13097943034425,johnnysautospa_000644
johnsautospa_000372,41.6808131,-86.1872728,Johnu0027s Auto Spa,johnsautospa_000372,1,41.6808131,-86.1872728,Lat/Lng,-86.1872728,41.6808131,Johnu0027s Auto Spa,78672.17331541941,0.007738514395515812,0.005883713697742952,38.675685746376004,40362.0142286254,79444.43007139779,60849.06112256241,14966.31802511809,14915.17392605322,12206.135300973081,2900.757417148445,865.5246619168902,322.2087641124381,53102.85924767447,1.5593106519443103,3068.264290398103,1812.7821381380782,1126.9659831487807,761.5773655653466,917.2270959912566,60849.06112256241,79444.43007139779,19148.279992591823,5,John's Auto Spa,Marathon Car Wash,Park Wood Auto Spa,0.027471730161617323,Tunnel Car Wash,Express,www.johnsautospa.com,1.0133620023895744,Tunnel Car Wash,IBA/Petrol/C-Store,www.marathonpetroleum.com,1.0264906817190025,Tunnel Car Wash,Exterior/SS,www.parkwoodautospa.com,2,Walmart USA,2.384385240843189,Target,2.596825303118962,,0.0,7,2,771,4100,3824,4292,3750,2170,primary,58.9905658032111,johnsautospa_000372
johnsautospa_000372,41.4430505,-85.9784059,Johnu0027s Auto Spa,johnsautospa_000372,2,41.4430505,-85.9784059,Lat/Lng,-85.9784059,41.4430505,Johnu0027s Auto Spa,9760.696350140614,0.026689107612867257,0.03192047659423327,37.25038251468073,5746.705663634697,96176.28755931961,78233.32734283559,1238.0074073297437,973.8540406450629,1363.9079711493105,468.22705621202476,220.84169570845552,50.353410955518484,6241.484989191173,1.7570369078915826,354.2329156654887,362.13725429424085,267.05808684881777,104.32888696924783,131.87774033262394,78233.32734283559,96176.28755931961,2314.271410012152,1,John's Auto Spa,,,0.004522393210015222,Tunnel Car Wash,Express/Lube,www.johnsautospa.com,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,427,1559,1333,1391,984,510,primary,68.04925821680818,johnsautospa_000372
johnsautospa_000372,41.4430505,-85.9784059,Johnu0027s Auto Spa,johnsautospa_000372,4,41.4430505,-85.9784059,Lat/Lng,-85.9784059,41.4430505,Johnu0027s Auto Spa,9760.696350140614,0.026689107612867257,0.03192047659423327,37.25038251468073,5746.705663634697,96176.28755931961,78233.32734283559,1238.0074073297437,973.8540406450629,1363.9079711493105,468.22705621202476,220.84169570845552,50.353410955518484,6241.484989191173,1.7570369078915826,354.2329156654887,362.13725429424085,267.05808684881777,104.32888696924783,131.87774033262394,78233.32734283559,96176.28755931961,2314.271410012152,1,John's Auto Spa,,,0.004522393210015222,Tunnel Car Wash,Express/Lube,www.johnsautospa.com,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,427,1559,1333,1391,984,510,primary,68.04925821680818,johnsautospa_000372
johnsontexacoexpress_000141,30.076585,-94.170757,Valvoline Express Care,johnsontexacoexpress_000141,1,30.076585,-94.170757,Lat/Lng,-94.170757,30.076585,Valvoline Express Care,49496.26863654493,-0.0035852875680135415,0.035992788132902576,41.26628839718209,24972.49437207461,116161.61818888533,86608.84978960828,6796.0124453296885,7090.267385830637,7886.140726219979,2918.288780352683,752.9344425458694,172.399103433243,35491.148466678336,1.769425754743413,2399.796268359176,1582.1072445692262,1204.6990674296394,985.1331546559231,1368.6752647571266,86608.84978960828,116161.61818888533,13265.659961310565,6,Johnson Texaco Xpress Lube & Car Wash,Speedy Wash,Grand Slam Car Wash & Lube,0.004793143921575386,Tunnel Car Wash,Full-service/lube,www.johnsonxpress.com,1.2632959653237537,National Chain,Express/petrol,www.speedystop.com,1.9228575441532458,Tunnel Car Wash,Flex/detail/lube,www.grandslamcarwash.com,0,,0.0,,0.0,,0.0,3,0,218,1068,1225,1314,1230,700,secondary,71.37052216732114,johnsontexacoexpress_000141
jonesarco_000672,36.057465,-115.224304,Jones Arco,jonesarco_000672,1,36.057465,-115.224304,Lat/Lng,-115.224304,36.057465,Jones Arco,108282.86077223431,0.14445497557854853,0.10338194077625841,38.94958043698192,62952.61136507262,117747.8459944164,91920.26690930402,18937.400315801893,13272.949700733683,15998.30941975928,5779.799239389264,1985.817033383777,442.66285902800155,72765.54868709514,1.8431121374048884,4494.646271694111,3411.721943520488,2902.34872304332,2249.858921143609,2797.6100301234583,91920.26690930402,117747.8459944164,20600.072001579934,15,Pit Stop Express Car Wash,ShowPlace Auto Boutique,LUV Car Wash  ,0.04148040441238874,National Chain,Express/⛽ , www.pitstoplv.com,1.0850570580701704,Tunnel Car Wash,Full-Service/Ext./Detail/Lube,No Website,1.1542883590252564,National Chain,Express,www.luvcarwash.com,3,Walmart USA,1.4331413747107666,Target,1.983861505748148,Walmart USA,2.8240619652100034,4,1,1334,5691,3437,3708,3103,1986,secondary,76.6498561541294,jonesarco_000672
jupitercw_000637,26.934891,-80.137243,Jupiter Galaxy Car Wash,jupitercw_000637,1,26.934891,-80.137243,Lat/Lng,-80.137243,26.934891,Jupiter Galaxy Car Wash,59699.95667919284,0.02773256691845067,0.008282793871111227,43.923246744107836,32800.6207452598,189249.439325371,124013.35053100699,5184.202920611831,7072.632777952473,10091.205370597425,3571.305978320306,962.9968556755921,281.65675165783614,43229.23263509979,1.8872781385316582,2473.753308317857,2031.1941800541244,1782.1206741238711,1672.4539302740013,3292.5558434402337,124013.35053100699,189249.439325371,17735.17832012684,3,Rock'N Car Wash,Unlimited Auto Wash ,Mint Eco Car Wash,0.01472827569531988,Tunnel Car Wash,Express,,0.19630926495697004,Tunnel Car Wash,Full-Service/Ext./Detail,www.unlimitedautowashclub.com,0.7236339619885143,Tunnel Car Wash,Full-Service/Ext./Detail,www.mintecocarwash.com,1,Walmart USA,0.5758393543671697,,0.0,,0.0,4,0,728,6216,4897,5655,4652,2487,primary,83.52218263375022,jupitercw_000637
kalloscw_000737,42.264846,-83.170233,Kallos Car Wash,kalloscw_000737,1,42.264846,-83.170233,Lat/Lng,-83.170233,42.264846,Kallos Car Wash,108264.67558574025,-0.00855613023659772,-0.0032501021864775703,39.57321015414025,51620.552384920884,79523.20014231707,61493.23299529492,13185.247258276446,17590.352836609352,13891.88562696136,4682.416964794043,1412.3793154848972,522.4845848521218,67683.3151711144,1.6111573595737718,3778.2352645102656,2766.9042731943773,1776.0479666615138,1094.5700298572192,1157.8311875088839,61493.23299529492,79523.20014231707,28907.736749063828,7,Kallo's Car Wash,Fast Splash Car Wash,Kallo’s Car Wash ,0.6951272489989851,Tunnel Car Wash,Express,www.facebook.com,1.1021073077733445,National Chain,Express,www.fastsplashcarwash.com,1.3301179494878188,Tunnel Car Wash,Express,www.facebook.com,1,Target,2.3587709382396014,,0.0,,0.0,3,0,15,59,46,93,68,38,secondary_link,60.12710726754749,kalloscw_000737
katiescw_000665,32.681725,-97.321199,Katieu0027s Car Wash,katiescw_000665,1,32.681725,-97.321199,Lat/Lng,-97.321199,32.681725,Katieu0027s Car Wash,109105.61020691041,0.020479746049377655,-0.003260572600175131,35.66759829008493,52170.01402444602,85136.60798651456,64630.92265454795,14798.467643584474,10482.217819768877,12231.598209466843,5757.483165058948,2422.2142458593007,995.5969735407853,66884.70558502054,1.955808380474583,3079.639186451619,2121.644798502559,1581.064461488626,970.9285105423187,1154.7111427368945,64630.92265454795,85136.60798651456,19551.560128733865,5,Katie's Express Car Wash,Star Express Car Wash,Take 5 Car Wash,0.004275786435821063,Tunnel Car Wash,Express,www.katiesexpresscarwash.com,0.24867892356892163,Tunnel Car Wash,Express,www.starexpresscarwashtx.com,0.27959033291170754,National Chain,Express,www.take5.com,2,Walmart USA,1.7076505191648372,Walmart USA,2.980410190030476,,0.0,1,0,946,2815,2612,3209,3005,2042,secondary,61.38328192711374,katiescw_000665
kazbour_000007,27.8810228,-82.327289,Jules Car Wash,kazbour_000007,1,27.8810228,-82.327289,Lat/Lng,-82.327289,27.8810228,Jules Car Wash,101202.95779850637,0.10612787150918855,0.07118640484229313,39.28954467950024,56479.31613796309,107252.16588818088,89099.23386764553,17184.311943424036,16265.591429009848,16103.42504600705,4561.286552714882,1087.439042904114,116.41172348544933,67088.11596821231,1.678769103375186,5581.310006652115,3524.910220907819,2221.779992207292,1970.8629018057163,2315.7829409894657,89099.23386764553,107252.16588818088,22814.566458722635,8,Speedshine Express Car Wash,Take 5 Car Wash,Florida Super Wash,0.005130721043028765,Tunnel Car Wash,Express,No Website,1.4533744509830107,National Chain,Express,www.take5.com,1.86294941190104,Tunnel Car Wash,Express/IBA/SS,www.facebook.com,3,Walmart USA,0.8749164493736377,Target,1.0962410778484306,Walmart USA,2.8635806814845814,7,1,3,67,48,51,50,21,primary_link,75.01540191345559,kazbour_000007
kazbour_000007,27.9378376,-82.2932848,Jules Car Wash,kazbour_000007,2,27.9378376,-82.2932848,Lat/Lng,-82.2932848,27.9378376,Jules Car Wash,102451.80500192381,0.01884309648853534,-0.0111022365761898,40.655174925138994,55310.4707160478,106645.91131317151,84805.35335410407,16682.9918572288,15611.599764024373,16133.068815705366,4772.978269570274,1600.5767203548457,268.6371870865114,69942.16502099787,1.7589087704377875,5006.902094063349,3239.81025459175,2303.2021703734063,1854.1767420154065,2193.160004642792,84805.35335410407,106645.91131317151,23090.155920903664,8,Jules Car Wash,Tidal Wave,Mister Car Wash,0.02020889118939955,Tunnel Car Wash,Full-Service/Ext./Detail,www.julescarwash.com,0.1808759098392714,National Chain,Express,www.tidalwaveautospa.com,0.22511855494222766,National Chain,Full-Service/Ext.,www.mistercarwash.com,4,Walmart USA,1.6484012969822266,Walmart USA,1.7311544600156565,Target,1.8391383329164355,8,4,2049,10158,6207,5872,5589,3569,trunk,74.25863876071735,kazbour_000007
kazbour_000007,27.855811,-82.203947,Jules Car Wash,kazbour_000007,4,27.855811,-82.203947,Lat/Lng,-82.203947,27.855811,Jules Car Wash,36234.192974267295,0.09462250944209971,0.06183736116440788,38.62419890133568,19400.160324875265,178404.12502711022,140774.74901544955,2140.0580452270806,2003.0067688727286,5775.4684386737645,2133.625973239541,564.1506759268232,262.2703321017325,23522.775930154836,2.1393682717506715,1350.9031959089916,1190.5371107163373,1027.8509467712138,863.6402487575542,1790.2588857247028,140774.74901544955,178404.12502711022,8914.413756757742,2,Jules Car Wash,Woodie's Wash Shack,,0.009780565364775081,Tunnel Car Wash,Full Service/Detail/Ext,www.julescarwash.com,1.6174578871598657,National Chain,Express,www.woodieswash.com,0.0,,,,0,,0.0,,0.0,,0.0,2,0,308,3285,2013,2148,2183,975,secondary,85.99092552394762,kazbour_000007
kendigscarwash_000029,40.047034,-76.293284,LA Xpress Car Wash,kendigscarwash_000029,1,40.047034,-76.293284,Lat/Lng,-76.293284,40.047034,LA Xpress Car Wash,107249.22033945518,0.008169748612080082,0.016968291961445014,39.414812941593475,58313.960730514955,105940.85480832221,80319.24720770805,17447.783669764525,15890.24611307669,15324.493238876574,4366.3416701228125,983.0804665773176,419.95043675461784,65670.33165128063,1.5943309980486575,4899.590097221313,3315.071096789092,2158.5672582401894,1507.4019413699862,2220.251763750566,80319.24720770805,105940.85480832221,23754.77453772945,4,LA Xpress,Mister Car Wash,AutoSpa Car Wash,0.009427922129701479,Tunnel Car Wash,Express,No Website,2.59198378273792,National Chain,Full-Service/Ext./Lube,www.mistercarwash.com,2.79650545408592,National Chain,Express/⛽,www.autospa-carwash.com,2,Target,1.7309382057633893,Walmart USA,2.497666556887037,,0.0,3,2,471,1339,1045,1364,1191,833,secondary,70.71703293213292,kendigscarwash_000029
kentoncw_000450,40.6480468,-83.6091777,In-N-Out Car Wash,kentoncw_000450,1,40.6480468,-83.6091777,Lat/Lng,-83.6091777,40.6480468,In-N-Out Car Wash,9073.384077009192,-0.01758513848728473,-0.007532654491997157,41.492111703701575,3940.7636096933857,68813.40107000734,53842.58270379622,1246.8328666355228,1349.29550959263,1215.4466651391704,532.4349381309003,144.29370859405026,101.48280328989495,6462.082505089347,1.6942889552427605,363.7766550385859,210.85012660711072,121.99015522410627,58.51035513507668,63.833702818723395,53842.58270379622,68813.40107000734,2567.9315831939457,0,,,,0.0,,,,0.0,,,,0.0,,,,1,Walmart USA,1.4773030599510109,,0.0,,0.0,0,0,316,1587,1365,1574,1254,632,primary,55.29959519703761,kentoncw_000450
keycw_000790,40.0621147,-86.4723136,Key Carwash,keycw_000790,1,40.0621147,-86.4723136,Lat/Lng,-86.4723136,40.0621147,Key Carwash,18467.49638514209,0.04151070084802102,-0.049399436912493246,41.426311087352836,10474.298597970395,88882.63618644958,72547.84246988274,2466.3952872960363,2972.583873053314,2780.705810266314,1087.2807652661577,451.23133772145957,272.8800153727643,14965.163217134075,1.90795890525489,1000.3014155353885,561.4220392957795,297.0142146954313,211.72847909270786,308.29070388083346,72547.84246988274,88882.63618644958,5390.325311402092,1,Key Car Wash,,,0.007608446496399942,Tunnel Car Wash,Express,www.keycarwash.com,0.0,,,,0.0,,,,1,Walmart USA,0.7785874510349594,,0.0,,0.0,2,0,436,3037,2856,3105,2860,1297,primary,67.12907934746718,keycw_000790
kindcw_000508,39.229497,-85.905272,Kind Car Wash,kindcw_000508,1,39.229497,-85.905272,Lat/Lng,-85.905272,39.229497,Kind Car Wash,43298.96755469298,0.03463854720421851,0.013132825326793173,40.17778560878205,22303.458526605842,98690.73531783502,74865.6510174611,6742.04125660361,6579.693211750477,6889.380380187882,2083.261905302934,825.8672065671999,427.004427553562,32046.730652071652,1.7889826622532474,1872.0946363516268,1366.596899495984,963.4237302808324,645.8335065799765,879.2241782884812,74865.6510174611,98690.73531783502,11272.712656399643,3,Top Dog Car Wash,Crew Carwash - Mike's Express,Top Dog Car Wash,0.2514614285103745,Tunnel Car Wash,Flex,www.topdogcarwash.com,1.5947297599490253,National Chain,Express,www.crewcarwash.com,1.9844474824974707,Tunnel Car Wash,Express,www.topdogcarwash.com,2,Target,1.3202297255154114,Walmart USA,2.1209700682421078,,0.0,2,0,0,91,113,135,110,14,unclassified,66.91190217139446,kindcw_000508
kingscw_000295,34.7020566,-77.1485634,Kingu0027s Car Wash,kingscw_000295,1,34.7020566,-77.1485634,Lat/Lng,-77.1485634,34.7020566,Kingu0027s Car Wash,10228.137462505634,0.08304428726110169,0.11018453147156324,42.80870385660531,5077.761528054107,123927.9228124524,99343.97378830629,1516.2149050405715,1037.408439833438,1940.3794461267535,823.4356860592961,219.66911218804307,66.35920334002003,8598.946855717106,2.043714295803576,536.3868782080244,406.69815130904317,312.32170257205144,333.1555133603979,281.73368153721094,99343.97378830629,123927.9228124524,2694.2987477218267,1,Kings Car Wash Express,,,0.014830288015951078,Tunnel Car Wash,Express ,www.kingscarwashexpress.com,0.0,,,,0.0,,,,1,Walmart USA,0.2078640187220341,,0.0,,0.0,2,0,1005,7709,5981,6857,5581,2558,trunk,77.4201427744783,kingscw_000295
kiwicw_000382,27.638106,-80.43679,Kiwi Car Wash,kiwicw_000382,1,27.638106,-80.43679,Lat/Lng,-80.43679,27.638106,Kiwi Car Wash,43796.6542098294,0.04659006089110895,0.04408842755792671,48.636530543588776,19001.413047585636,91596.79068471133,72427.77560097935,4870.128028533654,9054.725849030307,6859.925167037174,2206.9936512256972,283.3121366626583,118.75872280076146,31122.599297436187,1.5936525290637331,2055.2255246292334,1306.7693290467141,995.8642168423394,739.1546803236706,797.9173637768254,72427.77560097935,91596.79068471133,14672.359628817765,4,Kiwi Car Wash,Classic Car Wash,Pink Bird Car Wash,0.008613526480558036,Tunnel Car Wash,Express,www.kiwicarwash.com,2.8445643971853034,Tunnel Car Wash,Full-Service/Ext./Detail,www.classiccarwashverobeach.co,2.8913582830873743,National Chain,Express,www.pinkbirdcarwash.com,2,Walmart USA,0.3796309729999518,Target,0.6956772739710892,,0.0,3,2,437,4176,3513,3424,2851,1418,primary,66.90306951755097,kiwicw_000382
kiwicw_000382,32.6264407,-85.4037566,Kiwi Car Wash,kiwicw_000382,3,32.6264407,-85.4037566,Lat/Lng,-85.4037566,32.6264407,Kiwi Car Wash,30948.53338331543,0.15436531859877065,0.10073334284694006,39.30359206695945,15064.263879153063,85882.73795846888,59421.870326250566,5066.757168885088,5130.889247002546,4147.6339939341415,1583.2869582080748,500.1182935789693,145.13622506568208,20902.17240913934,1.6557468527729646,1031.9200569384266,752.2121354220435,661.2016916626599,397.4037206924986,455.9873315584846,59421.870326250566,85882.73795846888,7580.8399098124355,5,Kiwi Car Wash,Rich's Car Wash,Rich's Car Wash (Coming Soon),0.05395921815210581,Tunnel Car Wash,Express,www.kiwicarwash.com,1.1995147436198947,National Chain,Express,www.richscarwash.com,1.2657154670233501,Tunnel Car Wash,Express,www.richscarwash.com,3,Target,0.7428239646430421,Walmart USA,1.317839883407722,Walmart USA,2.6766252592409256,4,1,996,7459,6595,6911,5431,2296,trunk,57.23260617519357,kiwicw_000382
kiwicw_000382,27.264196,-80.411919,Kiwi Car Wash,kiwicw_000382,4,27.264196,-80.411919,Lat/Lng,-80.411919,27.264196,Kiwi Car Wash,91816.48958318343,0.45479532617583784,0.2029268053323752,45.434699917744204,43749.04624265869,120085.8146767009,95825.52678276584,6908.313577277295,11838.72874513219,16173.944574658672,3975.7565327119664,1307.234300236043,393.01559836324304,63307.90268534582,1.856881538597762,4941.572088590794,3278.801764310134,2319.394859976892,1889.8941660611017,2065.17129998788,95825.52678276584,120085.8146767009,27185.3544189877,4,Kiwi Car Wash (Coming),Paradise Car Wash,Wash-N-Go Express Car Wash,0.014825993476011788,Tunnel Car Wash,Express,www.kiwicarwash.com,1.4385803735529599,Tunnel Car Wash,Flex/Detail,www.paradisecw.com,2.3793318516007216,Tunnel Car Wash,Express,www.washngopsl.com,3,Walmart USA,0.4656558635891294,Target,0.9626187996724255,Walmart USA,2.4025973138860435,7,0,738,4053,4167,5040,4675,2887,primary,80.48533009696159,kiwicw_000382
koalacarwash_000094,33.930623,-83.307606,Koala Car Wash,koalacarwash_000094,1,33.930623,-83.307606,Lat/Lng,-83.307606,33.930623,Koala Car Wash,30196.487087881193,-0.019499091591265033,0.03615545150910097,37.799634233484554,15991.743532072753,85473.79384557571,67040.82400964815,7526.481277027167,5202.004899476888,4665.346101845615,2025.7843717145734,581.0770720248111,132.92956641386263,23599.006338480394,1.7981685470767301,1226.063150169095,888.1470104078762,724.815299484646,598.2779858186841,403.628739958629,67040.82400964815,85473.79384557571,5606.612179568736,3,Tidal Wave Auto Spa,Athens Auto Wash & Express Lube,Koala Car Wash,0.08182275128794785,National Chain,Express,www.tidalwaveautospa.com,0.28844584415422647,Tunnel Car Wash,Express/Detail/Lube,www.athenswash.com,2.7857845226289495,Tunnel Car Wash,Express,www.koalaexpresscarwash.com,1,Walmart USA,0.26156268996308063,,0.0,,0.0,3,0,322,1993,1493,1531,1410,674,trunk,61.64953905033882,koalacarwash_000094
koziolcarwash_000025,41.9388935,-87.7620288,Koziol Car Wash,koziolcarwash_000025,1,41.9388935,-87.7620288,Lat/Lng,-87.7620288,41.9388935,Koziol Car Wash,452362.62759861187,0.006258771915904126,-0.0077631181994475325,39.83439924670489,250633.40562227136,112181.78266718298,86719.36492080998,74009.50759607716,68765.50632614444,49192.14386136469,14993.806322077056,4704.697527011274,1765.5887421253137,239777.94683377666,1.4716534703728676,17753.30733868375,12753.999980749562,10840.622666994343,8462.082480926765,11622.81751179311,86719.36492080998,112181.78266718298,89195.99673902255,13,Koziol Car Wash,Express Car Wash,Daisy's Car Wash,0.010425086964898576,Tunnel Car Wash,Full-Service/Ext./Detail,www.koziolcarwash.com,1.17620760973089,Tunnel Car Wash,Express,www.mycarwash.com,1.3175092668679196,Tunnel Car Wash,Express/⛽ ,No website,6,Walmart USA,1.028718273570832,Target,1.3028454972773942,Target,1.5569451661637455,9,1,1590,4293,2537,2760,2947,2795,secondary,69.99756417027766,koziolcarwash_000025
kwikncleancw_000782,29.524418,-98.71652,Kwik N Clean Car Wash,kwikncleancw_000782,1,29.524418,-98.71652,Lat/Lng,-98.71652,29.524418,Kwik N Clean Car Wash,109545.48435721756,0.10923156607658299,0.11351533657863518,35.274716346444386,60804.72986997862,121678.773000535,101475.16217325653,11663.767942315084,9109.317929860961,16168.927994940372,6876.21724879666,2373.195212890918,639.1160670655663,74764.18685302319,2.0542330911570885,4397.845456317766,3711.1659381601494,3162.240988323523,2323.6815704138135,2731.3429919542978,101475.16217325653,121678.773000535,24767.53033242683,8,Kwik N Clean Car Wash,Clean Freak Car Wash,Go Car Wash,0.016788953110513278,Tunnel Car Wash,Express,No Website Listed,1.5331557534086508,National Chain,Express,www.cleanfreakcarwash.com,1.6862081782385094,National Chain,Express,www.gocarwash.com,3,Walmart USA,0.1534028183381531,Walmart USA,1.770940723391156,Target,2.2059173420498555,0,1,1369,7466,5229,5428,5422,3657,secondary,82.73595286350685,kwikncleancw_000782
lakecharlestoyota_000582,30.1859506,-93.1787391,Lake Charles Toyota,lakecharlestoyota_000582,1,30.1859506,-93.1787391,Lat/Lng,-93.1787391,30.1859506,Lake Charles Toyota,43243.03273016366,-0.056385197164850555,-0.001465934031106796,38.56723427820492,20392.228545251884,74458.31836117338,57885.142908446796,7384.347242268501,6925.549484605668,5455.375935656717,1896.5006550168619,686.6422162994277,147.4874176979065,27009.80927465693,1.5934711331262619,1471.2858474378008,992.0843987145927,737.8300183347892,523.1024339962751,388.74522069259547,57885.142908446796,74458.31836117338,9589.675252202665,3,Don's Car Wash ,Navarre Quick Lube and Car Was,Don's Car Wash,0.8210373468461414,Tunnel Car Wash,Express/lube,no website,1.6155435621998826,Tunnel Car Wash,Full service/lube/dealership,www.navarrehasit.com,2.42837320795498,Tunnel Car Wash,Flex/detail/lube,no website,1,Walmart USA,0.6826610086252528,,0.0,,0.0,0,1,991,4528,3929,4294,3837,1948,primary,56.0145287813572,lakecharlestoyota_000582
lakeeffect_000492,43.462507,-76.484766,Lake Effect,lakeeffect_000492,1,43.462507,-76.484766,Lat/Lng,-76.484766,43.462507,Lake Effect,21462.173493290786,0.0005450104713563223,-0.008005272631139138,41.648327017257465,10772.904468632769,83695.62884664447,63410.63545273298,3790.1141241957666,3699.2359656107146,3062.246929259505,552.4671301592607,212.4740470603574,143.95093830139376,13050.782094355905,1.4605420468048393,818.0465907759499,598.3843065539841,463.40088319126517,317.55537245539017,324.25209768279456,63410.63545273298,83695.62884664447,5152.9917069691,1,Lake Effect Car Wash (Coming S,,,0.00860126618517827,Tunnel Car Wash,Express,No Website Listed,0.0,,,,0.0,,,,1,Walmart USA,0.3217773679010776,,0.0,,0.0,1,0,267,922,860,988,637,263,tertiary,57.80186981461959,lakeeffect_000492
