site_key,panel_name,client_id,site_id,state,region,city,panel_lat,panel_lon,annual_washes,annual_year,monthly_washes,Name,Latitude,Longitude,client_name,_Match,__longitude,__latitude,__name,2025 Estimate,Growth 2025-2020,Growth 2030-2025,2025 Average Age,Labor Force,Average Household Income,Median Household Income,Renter-Occupied,1 vehicle,2 vehicles,3 vehicles,4 vehicles,5 or more vehicles,Total Vehicles Available in the Market,Average Number of Vehicles Available,"$100,000 to $124,999","$125,000 to $149,999","$150,000 to $174,999","$175,000 to $199,999","$200,000 to $249,999",Median Household Income.1,Average Household Income.1,Current Year Estimated Owner-Occupied Housing Units by Value,Count of Car Wash Competitors,Nearest Car Wash Competitors-Name,2nd Nearest Car Wash Competitors-Name,3rd Nearest Car Wash Competitors-Name,Nearest Car Wash Competitors-Distance,Nearest Car Wash Competitors-Competitor Type,Nearest Car Wash Competitors-Car Wash Type,Nearest Car Wash Competitors-Website,2nd Nearest Car Wash Competitors-Distance,2nd Nearest Car Wash Competitors-Competitor Type,2nd Nearest Car Wash Competitors-Car Wash Type,2nd Nearest Car Wash Competitors-Website,3rd Nearest Car Wash Competitors-Distance,3rd Nearest Car Wash Competitors-Competitor Type,3rd Nearest Car Wash Competitors-Car Wash Type,3rd Nearest Car Wash Competitors-Website,Count of ChainXY VT - Mass Merchant,Nearest ChainXY VT - Mass Merchant-Chain Name,Nearest ChainXY VT - Mass Merchant-Distance,2nd Nearest ChainXY VT - Mass Merchant-Chain Name,2nd Nearest ChainXY VT - Mass Merchant-Distance,3rd Nearest ChainXY VT - Mass Merchant-Chain Name,3rd Nearest ChainXY VT - Mass Merchant-Distance,Count of ChainXY VT - Grocery,Count of ChainXY VT - Department Store,Nearest StreetLight US Hourly-ttl_overnight,Nearest StreetLight US Hourly-ttl_breakfast,Nearest StreetLight US Hourly-ttl_lunch,Nearest StreetLight US Hourly-ttl_afternoon,Nearest StreetLight US Hourly-ttl_dinner,Nearest StreetLight US Hourly-ttl_night,Nearest StreetLight US Hourly-Highway,2025 % HH with Income $50K+,client_id_1
washkings_000731_1,Vancouver - Wash Kings,washkings_000731,1,WA,West,12210 NE 117th Ave,45.709873,-122.554059,204205.0,2025.0,17017.0,washkings_000731,45.7102616,-122.5528106,Wash Kings,Lat/Lng,-122.5528106,45.7102616,Wash Kings,59029.31128099188,0.0620220877599498,0.0444727628177051,39.08508360217144,31499.604003099492,138097.4588168156,113260.76578103428,5229.407098481432,4711.8582444540225,7669.853663152084,4613.5226750257425,1787.2183541799895,698.7157744099386,44534.58588460507,2.233977377724083,2613.847724072635,2187.2690687659197,1943.0460227341391,1482.028066175524,1776.8324556970038,113260.76578103428,138097.4588168156,14790.104438196868,3,Wash Kings Car Wash,Finish Line Car Wash,Kaady Car Wash,0.0301994293351735,Tunnel Car Wash,Express,https://washkingsnw.com,2.8180585311935022,Tunnel Car Wash,Express,No Website ,2.8955394768504736,National Chain,Express,https://kaady.com,0,,0.0,,0.0,,0.0,0,0,945,5217,3231,3534,2751,1476,trunk,83.07438729942142,washkings_000731
launchcw_000311_1,Launch Car Wash,launchcw_000311,1,OK,South,7919 E 101 St,36.019154,-95.887928,203280.0,2025.0,16940.0,launchcw_000311,36.017792,-95.8879408,Launch Car Wash,Lat/Lng,-95.8879408,36.017792,Launch Car Wash,82611.30404093902,0.0638383985695128,0.0491523603168864,41.0428978513535,44788.07387865026,151351.2434683425,106066.63562784292,10456.18372453237,9458.474323465956,14994.081270815805,4937.367850932293,1622.321629474638,548.441940350458,63490.23663754528,1.9364144268428187,3345.9830139898695,2695.9787019081414,2423.408457187237,2011.8056020538788,3785.1932623288594,106066.63562784292,151351.2434683425,22394.11985381064,10,Launch Car Wash,Hourglass Auto Spa,Bixby Express Car Wash,0.0030184000016265,Tunnel Car Wash,Express,www.launchcarwash.com,0.662764082048991,Tunnel Car Wash,,,1.0825249880565486,Tunnel Car Wash,Express,www.facebook.com,4,Target,0.2548881796054429,Walmart USA,0.9297000625738966,Walmart USA,2.0628815554913547,3,1,364,3843,3853,3807,3564,1737,tertiary,78.89312070254176,launchcw_000311
tsunamicarwash_000122_3,Greenfield,tsunamicarwash_000122,3,WI,Midwest,5520 W Layton Ave,42.959928,-87.984169,201824.0,2025.0,16819.0,tsunamicarwash_000122,42.959898,-87.983947,Tsunami Car Wash,Lat/Lng,-87.983947,42.959898,Tsunami Car Wash,126358.05308486849,-0.0192409717098617,-0.012431200064666,41.856046173624115,66675.31859399029,92256.01052173282,75331.86193342994,21612.378970755264,21671.38493006921,21465.633384859888,4721.0705141896615,1473.156228095526,388.5521407951601,86601.24885871587,1.6185645590184736,6620.520379216876,4549.123301223852,2917.6893195096636,2029.6186785240425,1883.2321653563995,75331.86193342994,92256.01052173282,31966.284803541144,3,Tsunami Express Car Wash,Mister Car Wash,Scrub-A-Dub Car Wash,0.0172198402032242,National Chain,Express,www.tsunamiexpress.com,1.7541637985724556,National Chain,Express,www.mistercarwash.com,1.9152717158001165,National Chain,,,3,Walmart USA,1.582773961797526,Walmart USA,2.3510618636657967,Walmart USA,2.9731452237782925,3,2,371,2497,1995,2777,2084,1065,primary,68.53787476674695,tsunamicarwash_000122
dickys_000583_1,Dickys Bluffton,dickys_000583,1,IN,Midwest,1930 N Main St,40.770525,-85.166528,200090.0,2025.0,16674.0,dickys_000583,40.770516,-85.1665,Dickyu0027s,Lat/Lng,-85.1665,40.770516,Dickyu0027s,11039.964629308552,0.0296293889727439,0.012317704183593,41.168911936968435,5924.122731345356,84400.83446353703,68317.76858565901,1493.1377923637629,1544.4036869693082,1781.7438080594875,720.8550438254606,197.2839416046627,101.69382856460288,8568.06134380633,1.8868493851157504,484.2147059023846,294.1578672423493,167.92703882441856,132.79822648130357,157.96497879200615,68317.76858565901,84400.83446353703,3065.4852382540703,1,Dicky's Express Car Wash,,,0.0109516720692814,Tunnel Car Wash,Express,www.dickyscarwash.com,0.0,,,,0.0,,,,1,Walmart USA,0.1836949508125568,,0.0,,0.0,0,0,363,2334,1935,2199,1922,958,primary,65.3071616703882,dickys_000583
bigdans_000378_12,Big Dan's Hiram,bigdans_000378,12,GA,South,2856 Jimmy Lee Smith Pkwy,33.901651,-84.778104,199125.0,2025.0,16594.0,bigdans_000378,33.901721,-84.776932,Big Danu0027s,Lat/Lng,-84.776932,33.901721,Big Danu0027s,35139.1116448493,0.1429583817600776,0.1150303472995006,38.684781407596894,18521.067029083264,108840.66055368591,90008.88367938949,3805.7068891064264,3666.917373513803,5429.126484995941,2004.382592476206,703.1217540742364,309.5309016285464,24898.45964537398,1.943978171305847,1594.0346251584124,1195.8542604080867,930.462979489006,772.1017270265147,661.1204981331248,90008.88367938949,108840.66055368591,9020.55723590008,6,Big Dan's Car Wash,Spirit Carwash,AquaShine Express Car Wash,0.0146614628193223,National Chain,Express,www.bigdanscarwash.com,0.5675895606252627,Tunnel Car Wash,Flex/Detail/Lube,www.facebook.com,0.7159506503494707,Tunnel Car Wash,Express,www.aquashineexpress.com,2,Walmart USA,1.2859872762005842,Target,2.1687128835067515,,0.0,4,1,1275,5163,3283,3238,3026,1440,trunk,79.20378027632557,bigdans_000378
luvcarwash_000457_6,Lake Mead,luvcarwash_000457,6,NV,West,505 W Lake Mead Pkwy,36.035278,-114.997061,198366.0,2025.0,16530.0,luvcarwash_000457,36.03533,-114.997043,Luv Car Wash,Lat/Lng,-114.997043,36.03533,Luv Car Wash,103592.46319168468,0.0943983644254673,0.0744681277404035,41.328863910007385,54656.99731233611,116247.16282576456,91049.02984754012,16594.13180684118,14077.567249643238,14891.644003144786,5744.5536499583395,2049.6874014282657,797.4594118681562,73280.56287086167,1.8497705791780523,4829.8412408413715,3175.1301227031217,3002.3163763490447,2221.2246533410507,2670.306051585736,91049.02984754012,116247.16282576456,23192.555911832547,7,LUV Car Wash,Quick Quack Car Wash,Horizon Village Square Car Was,0.0115937022663639,National Chain,Express,www.luvcarwash.com,0.5052924275858206,National Chain,Express,www.dontdrivedirty.com,1.607296937603157,Tunnel Car Wash,Full-Serve/Ext.,,4,Target,0.2722068831018214,Walmart USA,1.1332813788420424,Walmart USA,2.661737647528086,0,0,1647,7518,5509,6191,5345,3270,primary,74.94517616736614,luvcarwash_000457
bigdans_000378_11,Big Dan's Fairburn,bigdans_000378,11,GA,South,7925 Senoia Rd,33.539649,-84.577612,198199.0,2025.0,16517.0,bigdans_000378,33.544905,-84.577001,Big Danu0027s,Lat/Lng,-84.577001,33.544905,Big Danu0027s,32575.545100960066,0.0673506694568379,0.1112070874072013,37.00614561353966,18195.731273324345,94946.1372790846,78983.5524284395,6105.003813743009,4963.531662879337,3974.379112108436,1653.6392714630929,843.1535958817112,90.78239293972727,21699.73404971097,1.8222678002046568,1407.2644010559889,718.6217855134164,553.9831854148651,508.7542873491184,562.4829116382753,78983.5524284395,94946.1372790846,5803.088974415732,2,Big Dan's Car Wash,Union City Express Wash,,0.3659918272155981,National Chain,Express,www.bigdanscarwash.com,2.679042174401639,Tunnel Car Wash,Permanently closed,,0.0,,,,1,Walmart USA,2.821913445640391,,0.0,,0.0,2,0,1681,6080,3618,3665,3253,1959,motorway_link,66.54641893289626,bigdans_000378
tsunamicarwash_000122_9,Oak Creek - Puetz,tsunamicarwash_000122,9,WI,Midwest,140 W Puetz Rd,42.889883,-87.914902,197365.0,2025.0,16447.0,tsunamicarwash_000122,42.88706,-87.913636,Tsunami Car Wash,Lat/Lng,-87.913636,42.88706,Tsunami Car Wash,51874.9572427948,0.0438877108300152,0.0514385241684857,41.57597311873571,29723.22829948273,120604.68308303323,100567.49669128374,8006.561325920746,7108.699806014076,8995.872192877927,3063.678035579971,799.5104606588138,520.9277104522334,40094.158693406265,1.8786396990532304,2847.7303441619733,2141.4522062781034,1677.428364898078,1132.0956437841523,1646.7276225024834,100567.49669128374,120604.68308303323,13346.207228604704,2,Tsunami Express Car Wash,Tsunami Express Car Wash,,0.0228640991479652,National Chain,Express,www.tsunamiexpress.com,2.905738280531963,National Chain,Express,www.tsunamiexpress.com,0.0,,,,1,Target,0.3411354085039166,,0.0,,0.0,4,0,153,1089,998,1327,1080,547,tertiary,78.49193039789789,tsunamicarwash_000122
1003485russell_1,RUSSELL SPEEDERS 2,1003485russell,1,CT,Northeast,311 W Main St,41.049381,-73.550836,197299.0,2023.0,16442.0,1003485russell,41.049232,-73.550538,Russell Speeders 2,Lat/Lng,-73.550538,41.049232,Russell Speeders 2,140864.88273284654,0.066100181307916,0.0508774772040723,39.66548090333303,82107.33936743159,191446.34934937107,119296.67424884356,27252.9891253775,23777.48798803636,18527.41298472369,5992.449513142696,1617.8383342218583,545.1585694968235,88006.80868128338,1.5872511062919346,5872.24693673593,4156.793648644816,3731.9675966829527,3611.450538677862,8354.503063075943,119296.67424884356,191446.34934937107,28283.12869610451,4,Russell Speeders Car Wash,Greenwich Ave Solar Car Wash,Splash Car Wash,0.0152129299057107,National Chain,Exterior/detail,www.russellspeeders.com,0.4254915052381387,Tunnel Car Wash,Full Service/Ext,www.greenwichavenuecarwash.com,2.7130372789745394,National Chain,,,1,Target,0.6083491033479052,,0.0,,0.0,1,1,540,2177,1803,1975,1978,1528,primary,79.7529415443335,1003485russell
luvcarwash_000457_72,Warminster,luvcarwash_000457,72,PA,Northeast,440 W Street Rd,40.202589,-75.093338,195570.0,2025.0,16298.0,luvcarwash_000457,40.202459,-75.093028,Luv Car Wash,Lat/Lng,-75.093028,40.202459,Luv Car Wash,82054.01200355601,0.0140641233510251,0.0079183052998861,44.479406247808264,46328.44843178848,130520.3922410708,105993.75521109592,10215.67373459111,11256.719779833918,13409.857585769148,4674.867441852344,1527.4404063918628,657.7292307084426,61499.44505603891,1.861659057910547,3918.584357614047,3088.5223880915437,2717.912445011898,2294.3392910256516,3072.7828113363357,105993.75521109592,130520.3922410708,22920.85442192189,4,LUV Car Wash,Patriot Car Wash,Pete's Express Car Wash,0.0134910893892759,National Chain,Express,www.luvcarwash.com,0.8606422054501696,Tunnel Car Wash,Flex,No Website,2.569037427772077,Tunnel Car Wash,Express,www.petesexpresscarwash.com,3,Walmart USA,0.8217130483522441,Walmart USA,2.6711738520555524,Target,2.7277314579468235,3,0,1132,8172,6262,7095,6421,3447,primary,80.67934929946973,luvcarwash_000457
peppyscw_000491_1,Parrot's Car Wash Jackson,peppyscw_000491,1,TN,South,101 W University Pkwy,35.69621,-88.83325,195482.0,2025.0,16290.0,peppyscw_000491,35.696674,-88.832965,Parrotu0027s Car Wash,Lat/Lng,-88.832965,35.696674,Parrotu0027s Car Wash,34604.71398848924,0.054304503589431,0.0409344677576383,40.85644485421226,18257.200048344443,97417.25024337244,76572.05589038691,5037.544363598921,4312.766968053882,5653.4739550704835,2420.955943072564,718.4793923334219,180.19367778091691,26657.468665650813,1.8865158119807257,1563.9039896932663,1275.8267078547506,762.2348596428055,480.2974817417562,554.1400856459513,76572.05589038691,97417.25024337244,9092.9858425922,5,Parrot's Car Wash,Take 5 Car Wash,Take 5 Car Wash,0.0144197923221515,Tunnel Car Wash,Express,www.parrotscarwash.com,1.055288909269282,National Chain,Express,www.take5.com,1.480767292821307,National Chain,Express,www.take5.com,2,Target,1.5805114520335737,Walmart USA,2.233296363399868,,0.0,4,1,152,1869,1862,2134,1706,738,secondary,70.49400735806252,peppyscw_000491
washu_000647_5,WashU Villa Park,washu_000647,5,IL,Midwest,780 N Addison Rd,39.827273,-86.346568,194649.0,2025.0,16221.0,washu_000647,41.9048823,-87.9890019,Wash U,Lat/Lng,-87.9890019,41.9048823,Wash U,110554.44901501796,0.017134038215555,0.0054284476265054,41.08916169460963,63610.64965548465,150725.03910926543,111765.87550651062,10268.22307724753,11939.456003417086,17651.509523231914,6719.777147172397,1838.8450597312767,651.5906181522005,78015.13982108422,1.9557561316788288,4610.08850101498,3521.552866224112,3245.752198404487,2613.582783444843,4571.730035227054,111765.87550651062,150725.03910926543,29689.401103935845,7,Wash U Carwash,DLC Auto Spa,Finish Line Car Wash,0.0056489675823527,National Chain,Express,www.washucarwash.com,0.603633244382062,Tunnel Car Wash,Full-Service/Ext./Detail,www.facebook.com,1.096189526788534,Tunnel Car Wash,Express,www.villaparkfinishline.com,2,Target,0.6464614119166675,Walmart USA,2.6574600227684635,,0.0,2,0,1756,5731,3652,3908,3587,2554,primary,83.10361162797618,washu_000647
16135bigsteve_1,BIG STEVES CAR WASH,16135bigsteve,1,MA,Northeast,561 North Main St,42.541046,-71.739334,189707.0,2025.0,15809.0,16135bigsteve,42.551981,-71.764842,Big Steveu0027s Car Wash,Lat/Lng,-71.764842,42.551981,Big Steveu0027s Car Wash,61011.57924958388,0.0135318572650756,-0.001145597236078,41.04258692702135,34416.89701496449,106351.85247801588,84765.65511298807,10893.915981543369,8949.384224607958,8540.99677285552,2981.8237968153553,942.3265410616297,500.7096007261425,41249.703328642296,1.6904343484920334,2778.097808399587,2124.399893597234,1619.6665273981637,1146.0270025253994,1520.6400794635992,84765.65511298807,106351.85247801588,13546.336974604055,3,Big Steve's $5 Car Wash,Classic Car Wash,John Fitch Car Wash,0.0807122197141212,Tunnel Car Wash,Express,No website,1.4369195048195929,Tunnel Car Wash,Exterior/lube,www.classiccarwashandoilchange,2.2840211794514964,Tunnel Car Wash,Exterior ,No website,1,Walmart USA,2.9800912473871723,,0.0,,0.0,0,1,1342,5734,3967,4589,4050,2577,secondary,69.36855959459227,16135bigsteve
luvcarwash_000457_54,Druid Hills,luvcarwash_000457,54,GA,South,2024 N Druid Hills Rd NE,33.833876,-84.339045,186257.0,2025.0,15521.0,luvcarwash_000457,33.833724,-84.3391116,Luv Car Wash,Lat/Lng,-84.3391116,33.833724,Luv Car Wash,149641.94903334382,-0.017246239945246,0.0425464735508652,38.162652426500685,91262.70988896268,178470.95662336732,121117.45006033331,40392.81386632251,36578.976257952745,26068.976848727092,4523.94735593698,888.8400731203146,236.1283522704616,107024.77407705144,1.4390526755194588,6974.224168654997,6617.483869486139,5496.525012132828,4569.145890919375,10881.408760006309,121117.45006033331,178470.95662336732,34012.23055933183,5,LUV Car Wash,Mister Car Wash,Two Minit Car Wash,0.0100549784912255,National Chain,Express,https://luvcarwash.com,1.7159317360038788,National Chain,Full-service/Ext.,www.mistercarwash.com,2.533925600761599,Tunnel Car Wash,Full-Serve/Ext.,https://twominitcarwashatlanta,3,Target,0.8825163599521909,Target,1.5493395761596438,Target,1.71028156092697,16,5,2025,7105,5389,5924,5699,4128,secondary,80.28608016164138,luvcarwash_000457
americanpride_000238_3,American Pride Smithfield,americanpride_000238,3,NC,South,1203 N Brightleaf Blvd,35.519497,-78.314718,183647.0,2025.0,15304.0,americanpride_000238,35.519597,-78.3149205,American Pride,Lat/Lng,-78.3149205,35.519597,American Pride,17771.806243183324,0.1380985377543463,0.0016983148926662,40.6558011137475,7652.324006053852,69148.79082097355,48604.726946669434,3181.278517297702,2081.530542708002,1950.976691427757,1343.8046915080631,458.8145024072146,106.3843658636324,12382.077839034726,1.8449337330366309,465.42602678760886,300.4924088570988,211.01789102179464,149.34254258091096,154.10596013034228,48604.726946669434,69148.79082097355,3535.714925784385,4,American Pride Car Wash ,Sun Auto Wash ,Sud Stop Car Wash,0.0116701214256037,Tunnel Car Wash,Express,www.americanpridexpress.com,0.5956192867274271,Tunnel Car Wash,Full-Service/Ext,No Website,1.137557056865601,National Chain,Express,www.sudstopcarwash.com,2,Walmart USA,0.4078145496340293,Target,1.915702810747792,,0.0,3,0,293,3756,4180,4095,3546,1508,primary,48.63058364840314,americanpride_000238
dickys_000583_3,Dickys Decatur,dickys_000583,3,IN,Midwest,1022 S 13th St,40.818633,-84.939277,183088.0,2025.0,15257.0,dickys_000583,40.8183806,-84.9377641,Dickyu0027s,Lat/Lng,-84.9377641,40.8183806,Dickyu0027s,12010.975324803498,0.0127151191400678,0.0052571003559178,41.766981613627145,5668.533139575622,78117.17569249756,66512.54504985646,1557.1820322913118,1319.689775574254,2397.442014466971,756.3534810121637,140.02135232300498,77.19109038892202,9329.675108781315,1.8477186879058904,551.7483183145523,343.3825753913261,179.97552909282967,116.8149510489311,68.81168423732743,66512.54504985646,78117.17569249756,3520.011946767336,2,Dicky's Express Car Wash,Andy's Car Wash-Decatur/Kyle Benroth,,0.046119032605286,Tunnel Car Wash,Express,www.dickyscarwash.com,1.5576241132467108,Tunnel Car Wash,Full-Service/Ext/SS,No Website,0.0,,,,1,Walmart USA,0.6805746208248536,,0.0,,0.0,1,0,566,3006,2457,2831,2375,1202,primary,61.55346475274701,dickys_000583
dinodashcw_000486_2,Dino Dash Riverside,dinodashcw_000486,2,UT,West,2054 E Riverside Dr,37.098795,-113.538323,181280.0,2025.0,15107.0,dinodashcw_000486,37.098934,-113.538413,Dino Dash Wash,Lat/Lng,-113.538413,37.098934,Dino Dash Wash,67791.97327585536,0.1611395600047405,0.1704068412472601,38.92272121969157,32531.257577787008,122567.9732209761,87211.20628140909,7900.286860111461,6161.423493477865,8588.382034903043,4434.666373925749,1988.4189797280123,761.7607791392365,48404.66649966943,2.148843957325122,2663.438293835148,1959.246390606684,1363.6576555192005,996.9799110816676,1664.596718544606,87211.20628140909,122567.9732209761,14714.564143653844,10,Dino Dash Car Wash,Quick Quack Car Wash,Fabulous Freddy's Car Wash,0.0129732166048305,Tunnel Car Wash,,,0.699797599995105,National Chain,Express,www.dontdrivedirty.com,1.0855540465184832,National Chain,,,2,Target,0.8948102441413993,Walmart USA,2.2040652448526874,,0.0,1,2,528,5108,5411,5639,4917,2445,primary,73.28632323400652,dinodashcw_000486
luvcarwash_000457_70,Great Valley,luvcarwash_000457,70,PA,Northeast,120 Lancaster Ave,40.041909,-75.532637,180334.0,2025.0,15028.0,luvcarwash_000457,40.0419556,-75.5325945,Luv Car Wash,Lat/Lng,-75.5325945,40.0419556,Luv Car Wash,36880.186374988174,0.0742908842760558,0.048614570617678,43.353505410673726,20052.339540242683,204293.35419363127,154133.89365305498,3691.2746628723103,4744.534154935041,6460.472168436507,1766.2045482778922,520.0626776269637,187.7222054968588,25982.95387463388,1.8254902264832136,1305.2949977619571,1328.3080228082836,1234.9748046901077,912.1074044858104,2901.432386137079,154133.89365305498,204293.35419363127,10558.188890553543,3,LUV Car Wash,Gentle Touch Car Wash,Franklin Auto Spa,0.0036600420528955,National Chain,Express,www.luvcarwash.com,1.82412161494368,National Chain,(Permanently closed),,1.9453897336577808,Tunnel Car Wash,Full-Service/Ext.,www.franklincarwashes.com,1,Target,0.819735408051441,,0.0,,0.0,1,0,227,3034,2822,2726,2352,995,primary,87.29973624199545,luvcarwash_000457
fivestar_000150_5,Five Star Statesville,fivestar_000150,5,NC,South,117 Turnersburg Hwy,35.80853,-80.876477,180089.0,2025.0,15007.0,fivestar_000150,35.808558,-80.876473,Five Star,Lat/Lng,-80.876473,35.808558,Five Star,32447.110187423124,0.1084313926024286,-0.0100737474071164,41.301401464357355,16573.673547789076,78392.64312958714,62243.36179214179,5591.574580186978,4931.576545194723,4547.78374683822,1826.851618176093,631.3745269365609,334.7820981190889,23707.10749174113,1.803838544354625,1225.1693179606227,864.1919368762174,595.2170818458544,287.1806304951897,305.2197084222571,62243.36179214179,78392.64312958714,7582.302644404874,2,5 Star Express Car Wash,Autobell Car Wash,,0.0018122281123121,Tunnel Car Wash,Express,www.wash5star.com,1.7546063251332396,National Chain,Full-service/ext.,www.autobell.com,0.0,,,,1,Walmart USA,0.4358304016409326,,0.0,,0.0,6,0,101,827,965,1006,974,536,motorway_link,58.97038219066359,fivestar_000150
aquabreeze_000406_1,Aqua Breeze - Cartersville,aquabreeze_000406,1,GA,South,150 E Felton Rd,34.197128,-84.792048,180023.0,2025.0,15002.0,aquabreeze_000406,34.1970909,-84.7920473,Aqua Breeze Car Wash,Lat/Lng,-84.7920473,34.1970909,Aqua Breeze Car Wash,35727.261133574444,0.1349286732866324,0.0997626382749617,39.475157707345495,19347.599979488616,95936.21883070808,82294.87151624373,6733.159820260713,4677.881555677624,5729.093182045966,1897.11849052622,505.75873992580455,445.61177922668867,26078.51724718488,1.8731721601602151,1984.6429760492176,1343.3611819143407,780.6150929175783,495.36984741012566,533.200498255901,82294.87151624373,95936.21883070808,7206.029615305713,5,Aqua Breeze Car Wash,Mach-1 Express Wash ,Zips Car Wash,0.0095675226847556,Tunnel Car Wash,Express,www.aquabreezecarwash.com,0.7901154936358361,National Chain,Express,www.mach1expresswash.com,1.0043533511767946,National Chain,Express,www.zipscarwash.com,2,Walmart USA,0.4808731896940124,Target,1.7204981469036411,,0.0,3,0,112,1172,1513,1505,1388,635,tertiary,70.65780525734186,aquabreeze_000406
luvcarwash_000457_71,Valley Forge,luvcarwash_000457,71,PA,Northeast,175 N Henderson Rd,40.095942,-75.365797,179506.0,2025.0,14959.0,luvcarwash_000457,40.0959508,-75.3657864,Luv Car Wash,Lat/Lng,-75.3657864,40.0959508,Luv Car Wash,99541.43699375552,0.0749492931316455,0.0636735125740832,39.65641239875987,56973.37390751799,132487.33604544212,101168.16996871417,17167.85974738677,16069.748332861112,15036.834714330034,3753.847379308427,1327.715862421086,217.7804916682653,63804.72580747213,1.578272327565348,4716.948079052148,3802.7802542112768,2937.036567825824,2278.4406644937117,3756.11982704862,101168.16996871417,132487.33604544212,23277.420991278952,4,Luv Car Wash,Gentle Touch Car Wash,Final Touch Car Wash,0.0236574461392495,National Chain,Express,www.luvcarwash.com,1.058089318075341,National Chain,Closed,,1.65344624683896,Tunnel Car Wash,Full-Service/Ext./Detail/⛽,www.finaltouchcarwash.com,3,Target,0.0395228034929064,Walmart USA,1.934021466467904,Walmart USA,2.875199419973777,4,4,348,2876,2101,2576,2342,1157,secondary,76.76425961250226,luvcarwash_000457
192616splash_11,Cabot - Willie Ray Dr,192616splash,11,AR,South,210 Willie Ray Dr,34.990011,-92.013519,178622.0,2025.0,14885.0,192616splash,34.9968023,-92.0105253,Splash Car Wash,Lat/Lng,-92.0105253,34.9968023,Splash Car Wash,23702.75108274806,0.0146290900893474,0.1119428547886426,37.95529335090546,12094.441561784188,101453.73312079468,84278.83170462944,2657.9658614121727,2621.2496386561543,3553.820925721666,1606.0536989195389,429.5043959818431,207.87533499021083,17304.44684573653,1.9592176209793404,1095.899039121985,832.4187200773158,637.2344037842122,440.9527310935664,372.5967496639933,84278.83170462944,101453.73312079468,6186.104791363236,2,Rhyno Car Wash,Splash Carwash,,1.5500882151133395,Tunnel Car Wash,Express,www.rhynocarwash.com,1.765589153957872,National Chain,Express/IBA/lube,www.cleancarfast.com,0.0,,,,1,Walmart USA,2.236415578928329,,0.0,,0.0,2,0,113,1520,1122,1555,1332,504,tertiary,73.48182467736909,192616splash
martintowncw_000477_1,Moby's Car Wash,martintowncw_000477,1,SC,South,421 E Martintown Rd,33.496174,-81.958404,176534.0,2025.0,14711.0,martintowncw_000477,33.495539,-81.95758,Mobyu0027s Car Wash,Lat/Lng,-81.95758,33.495539,Mobyu0027s Car Wash,42538.32000448834,-0.0224228860779169,-0.0282865256169324,40.91856288182707,20819.41320540366,82535.04800896546,57273.009225376896,9210.254254214871,7056.254230181163,5844.3759170134435,2251.989927299088,525.7444115771214,178.15872248494998,28494.74710483855,1.5552054858074689,1474.0346700674854,1060.693002015294,833.8488013099413,434.27819671551697,726.2803490560618,57273.009225376896,82535.04800896546,9122.713327965292,3,Moby's Car Wash,Sparkle Express Car Wash,Sparkle Express Car Wash,0.0181646759673792,Tunnel Car Wash,Express,www.mobyscarwash.com,2.033767573567176,National Chain,Express,www.sparklemyride.com,2.6305625987547434,National Chain,Express/SS,www.sparklemyride.com,1,Walmart USA,0.4083894043234167,,0.0,,0.0,3,0,537,3719,3704,3956,3649,1660,primary,54.50517157049057,martintowncw_000477
blueiguanacw_000349_1,Blue Iguana Chestnut,blueiguanacw_000349,1,MO,Midwest,3316 W Chestnut Expy,37.211697,-93.345945,176118.0,2025.0,14676.0,blueiguanacw_000349,37.2116947,-93.3459477,Blue Iguana,Lat/Lng,-93.3459477,37.2116947,Blue Iguana,55394.05904108181,0.0189661821425487,0.0134775588347025,38.398586922423064,27777.05912194465,63269.33208960845,49902.44992366368,12637.95569611137,9564.43484097818,8398.199815070024,2459.0015600644983,580.1996255466365,259.3648600411834,37355.46195370419,1.6109938537926245,1806.0360125227016,976.613404684642,610.3243367523537,355.25644319993444,270.3693154673674,49902.44992366368,63269.33208960845,10614.98501024535,6,Blue Iguana Car Wash,Tsunami Express Car Wash,Casey Boaz,0.0151479892080725,Tunnel Car Wash,Express,www.blueiguana.com,2.019725624224857,National Chain,Express,www.tsunamiexpress.com,2.0505061455978666,Tunnel Car Wash,,,4,Walmart USA,0.6415036823873874,Target,2.0387127036046304,Walmart USA,2.1641409250839017,0,0,33,469,434,422,306,68,unclassified,49.90899923116903,blueiguanacw_000349
washrite_000380_7,Wash Rite Moundsville,washrite_000380,7,WV,South,75 Teletech Dr,39.909698,-80.749338,175419.0,2025.0,14618.0,washrite_000380,39.909698,-80.749338,Wash Rite,Lat/Lng,-80.749338,39.909698,Wash Rite,13922.09185381746,-0.0223397586779614,-0.0269634896335271,45.52619764866073,6405.745509170694,88846.81209105488,64406.224512246015,1179.4317889659433,2230.306653909385,2169.1838570939144,735.5846289269393,217.07901794707868,113.10584376659244,10209.273545499307,1.7104903939737888,589.6655984773533,391.2106199049158,255.6660794703057,132.23994085204322,187.73337228188757,64406.224512246015,88846.81209105488,4792.378321105265,0,,,,0.0,,,,0.0,,,,0.0,,,,1,Walmart USA,1.1685325204621009,,0.0,,0.0,2,0,709,3298,2260,2791,2050,972,trunk,61.372996260195954,washrite_000380
